INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201902,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,101.689,101.77,101.689,0.28,0.33,0.24
201902,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.359,100.26,100.359,0.56,0.48,0.48
201902,210111,WHITE SLICED LOAF BRANDED 750G,1,1,102.587,102.88,102.587,0.84,0.81,0.72
201902,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,102.418,102.535,102.418,0.7,0.63,0.6
201902,210114,CHILLED GARLIC BREAD,1,1,97.17,96.16,97.17,0.84,0.75,0.72
201902,210201,FLOUR-SELF-RAISING-1.5KG,1,1,99.317,99.616,99.317,0.28,0.12,0.24
201902,210204,DRY SPAGHETTI OR PASTA 500G,1,1,104.446,103.446,104.446,0.14,0.3,0.12
201902,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,101.975,102.172,101.975,0.39,0.24,0.33
201902,210212,BASMATI RICE 500G-1KG,1,1,101.661,101.501,101.661,0.28,0.42,0.24
201902,210213,BREAKFAST CEREAL 1,1,1,104.786,104.691,104.786,0.84,0.42,0.72
201902,210214,BREAKFAST CEREAL 2,1,1,104.006,103.604,104.006,1.54,0.69,1.32
201902,210215,CEREAL BAR,1,1,100.239,98.662,100.239,0.28,0.3,0.24
201902,210216,HOT OAT CEREAL,1,1,95.839,96.706,95.839,0.28,0.12,0.24
201902,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,106.269,105.997,106.269,0.14,0.12,0.12
201902,210218,"POPCORN, BAG, 10-30G",1,1,98.075,95.242,98.075,0.56,0.27,0.48
201902,210301,CREAM CRACKERS PACK 200G-300G,1,1,104.838,103.655,104.838,0.42,0.54,0.36
201902,210302,PLAIN BISCUITS-200-300G,1,1,99.239,99.455,99.239,1.26,1.5,1.08
201902,210317,FRUIT PIES 4-6 PACK,1,1,95.612,96.024,95.612,0.28,0.36,0.24
201902,210319,DOUGHNUT-EACH,1,1,100.197,100.417,100.197,0.7,0.84,0.6
201902,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,94.568,96.14,94.568,0.84,0.9,0.72
201902,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,109.584,109.374,109.584,0.98,1.14,0.84
201902,210323,BISCUITS HALF CHOC 260-400G,1,1,106.005,104.886,106.005,0.7,0.72,0.6
201902,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,99.647,99.6,99.647,0.76,0.93,0.6
201902,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,99.772,99.825,99.772,0.95,1.26,0.75
201902,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,97.376,97.309,97.376,0.38,0.45,0.3
201902,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,98.534,98.44,98.534,0.38,0.36,0.3
201902,210502,HOME KILLED LAMB-SHOULDER KG,1,1,100.09,100.032,100.09,0.38,0.6,0.3
201902,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.294,101.53,101.294,0.38,0.4,0.3
201902,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,100.304,100.28,100.304,0.76,1,0.6
201902,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,98.465,98.513,98.465,0.95,1,0.75
201902,210802,BACON-GAMMON-PER KG,1,1,101.886,101.749,101.886,0.57,0.24,0.45
201902,210808,BACON-BACK-PER KG,1,1,98.522,98.532,98.522,1.52,0.76,1.2
201902,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,99.325,99.264,99.325,0.57,0.92,0.45
201902,210910,FRESH BONELESS CHICKEN BREAST,1,1,99.822,99.89,99.822,1.52,2.04,1.2
201902,210911,FRESH TURKEY STEAKS PER KG,1,1,101.226,101.228,101.226,0.19,0.4,0.15
201902,210912,FROZEN CHICKEN BREASTS,1,1,99.429,99.235,99.429,0.38,0.48,0.3
201902,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100,100,100,0.19,0.16,0.15
201902,211007,CANNED MEAT-STEWED STEAK,1,1,100.357,100.353,100.357,0.19,0.18,0.15
201902,211011,INDIVIDUAL MEAT PIE,1,1,101.278,101.324,101.278,0.76,0.78,0.6
201902,211014,SAUSAGES-PORK-PER KG,1,1,98.972,98.86,98.972,1.71,0.78,1.35
201902,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,96.297,97.038,96.297,0.57,0.54,0.45
201902,211023,COOKED HAM PREPACKED SLICED,1,1,100.485,100.589,100.485,2.28,1.08,1.8
201902,211024,CONTINENTAL SLICED DELI MEAT,1,1,102.519,101.788,102.519,0.95,0.42,0.75
201902,211025,JOINT OV/READ GAM/POR 450-700G,1,1,103.113,103.281,103.113,0.19,0.06,0.15
