INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201806,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,99.735,99.26,99.735,0.3,0.4,0.24
201806,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,101.018,101.593,101.018,0.6,0.68,0.48
201806,210111,WHITE SLICED LOAF BRANDED 750G,1,1,98.428,98.608,98.428,0.9,1.08,0.72
201806,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,98.227,98.38,98.227,0.75,0.88,0.6
201806,210114,CHILLED GARLIC BREAD,1,1,101.944,100.649,101.944,0.75,0.96,0.6
201806,210201,FLOUR-SELF-RAISING-1.5KG,1,1,91.691,90.952,91.691,0.3,0.12,0.24
201806,210204,DRY SPAGHETTI OR PASTA 500G,1,1,93.138,90.134,93.138,0.15,0.27,0.12
201806,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,102.05,102.142,102.05,0.65,0.45,0.5
201806,210212,BASMATI RICE 500G-1KG,1,1,110.188,108.704,110.188,0.3,0.45,0.24
201806,210213,BREAKFAST CEREAL 1,1,1,103.418,102.607,103.418,1.05,0.42,0.84
201806,210214,BREAKFAST CEREAL 2,1,1,103.751,102.316,103.751,1.95,0.75,1.56
201806,210215,CEREAL BAR,1,1,112.305,113.14,112.305,0.3,0.27,0.24
201806,210216,HOT OAT CEREAL,1,1,102.413,101.962,102.413,0.45,0.15,0.36
201806,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,99.557,99.88,99.557,0.15,0.12,0.12
201806,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.334,100.276,100.334,0.6,0.6,0.48
201806,210302,PLAIN BISCUITS-200-300G,1,1,98.229,97.892,98.229,1.35,1.44,1.08
201806,210317,FRUIT PIES 4-6 PACK,1,1,96.285,95.457,96.285,0.3,0.36,0.24
201806,210319,DOUGHNUT-EACH,1,1,100.686,100.157,100.686,0.75,0.84,0.6
201806,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,97.741,98.995,97.741,0.75,0.9,0.6
201806,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,99.775,100.539,99.775,1.05,1.08,0.84
201806,210323,BISCUITS HALF CHOC 260-400G,1,1,89.857,91.247,89.857,0.75,0.78,0.6
201806,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,98.054,97.782,98.054,0.8,0.9,0.64
