INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202107,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,104.528,104.492,0.38,0.44,0.3,
202107,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,103.339,103.699,0.76,0.64,0.6,
202107,210111,WHITE SLICED LOAF BRANDED 750G,1,1,100.087,100.262,1.14,1,0.9,
202107,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.242,99.475,0.95,0.8,0.75,
202107,210114,CHILLED GARLIC BREAD,1,1,100.428,100.304,1.14,1.12,0.9,
202107,210201,FLOUR-SELF-RAISING-1.5KG,1,1,88.057,87.741,0.38,0.2,0.3,
202107,210204,DRY SPAGHETTI OR PASTA 500G,1,1,101.71,102.235,0.19,0.4,0.15,
202107,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,100.193,100.238,0.6,0.32,0.48,
202107,210212,BASMATI RICE 500G-1KG,1,1,100.476,100.576,0.38,0.52,0.3,
202107,210213,BREAKFAST CEREAL 1,1,1,104.333,104.032,1.14,0.48,0.9,
202107,210214,BREAKFAST CEREAL 2,1,1,103.465,102.986,1.71,0.8,1.35,
202107,210215,CEREAL BAR,1,1,95.669,95.45,0.57,0.48,0.45,
202107,210216,HOT OAT CEREAL,1,1,104.569,103.25,0.38,0.16,0.3,
202107,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,100.497,100.085,0.19,0.12,0.15,
202107,210218,"POPCORN, BAG, 10-30G",1,1,100.237,101.138,0.76,0.36,0.6,
202107,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,104.383,104.767,0.19,0.12,0.15,
202107,210221,COUSCOUS PLAIN/FLAVOURED,1,1,96.869,96.473,0.19,0.04,0.15,
202107,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.558,100.306,0.57,0.63,0.45,
202107,210302,PLAIN BISCUITS-200-300G,1,1,103.806,102.968,1.52,1.4,1.2,
202107,210319,DOUGHNUT-EACH,1,1,101.719,102.014,0.95,0.98,0.75,
202107,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,96.544,98.203,0.95,0.91,0.75,
202107,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,107.157,106.172,1.33,1.33,1.05,
202107,210323,BISCUITS HALF CHOC 260-400G,1,1,99.866,99.981,0.76,0.77,0.6,
202107,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,95.799,95.094,0.95,0.98,0.75,
202107,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,99.404,99.575,0.84,1.24,0.64,
202107,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,101.932,102.101,1.05,1.68,0.8,
202107,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,98.447,97.738,0.42,0.52,0.32,
202107,210416,BEEF ROASTING JOINT PER KG,1,1,103.915,104.148,0.42,0.56,0.32,
202107,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.653,101.462,0.63,0.4,0.48,
202107,210507,HOME KILLED LAMB SHOULDER KG,1,1,104.48,105.02,1.05,0.6,0.8,
202107,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,101.299,101.287,1.05,1,0.8,
202107,210802,BACON-GAMMON-PER KG,1,1,99.975,100.374,0.63,0.24,0.48,
202107,210808,BACON-BACK-PER KG,1,1,98.536,98.359,1.89,0.76,1.44,
202107,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,102.839,102.808,0.84,1.08,0.64,
202107,210910,FRESH BONELESS CHICKEN BREAST,1,1,100.45,100.33,1.68,2.36,1.28,
202107,210913,ROTISSERIE CHICKEN [WHOLE],1,1,101.718,101.81,0.21,0.2,0.16,
202107,210914,FRESH TURKEY DICED/MIN PER KG,1,1,104.274,104.252,0.21,0.36,0.16,
202107,211007,CANNED MEAT-STEWED STEAK,1,1,100.734,100.834,0.21,0.18,0.16,
202107,211011,INDIVIDUAL MEAT PIE,1,1,100.594,101.594,0.84,0.84,0.64,
202107,211014,SAUSAGES-PORK-PER KG,1,1,100.854,100.872,2.1,0.78,1.6,
202107,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,99.35,98.752,0.63,0.54,0.48,
202107,211023,COOKED HAM PREPACKED SLICED,1,1,95.291,95.79,2.52,1.02,1.92,
202107,211024,CONTINENTAL SLICED DELI MEAT,1,1,97.48,98.555,0.84,0.36,0.64,
202107,211025,JOINT OV/READ GAM/POR 450-900G,1,1,95.446,94.824,0.21,0.12,0.16,
202107,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,103.548,104.816,0.63,0.54,0.48,
202107,211027,H K LIVER PER KG STATE TYPE,1,1,102.136,102.115,0.21,0.06,0.16,
202107,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,101.152,101.224,0.42,0.54,0.32,
202107,211030,MEAT BASED SNACK PACK MAX 400G,1,1,100.947,101.081,0.63,0.72,0.48,
202107,211031,COOKED HAM LOOSE PER 100G,1,1,87.627,88.922,0.84,0.3,0.64,PARTIAL
202107,211101,FRESH WHITE FISH FILLETS KG,1,1,100.892,101.284,0.32,0.54,0.24,
202107,211105,FRESH FISH-SALMON FILLETS-KG,1,1,96.048,95.708,0.6,0.98,0.45,
202107,211106,FROZEN PRAWNS PER KG,1,1,95.358,96.181,0.96,0.48,0.72,
202107,211207,"CANNED FISH, TUNA, 130G-200G",1,1,100.893,100.534,1.04,1,0.78,
202107,211210,FROZEN FISH FINGERS 8-12 PK,1,1,98.218,97.624,0.84,0.78,0.63,
202107,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,99.584,99.843,0.24,0.22,0.18,
202107,211305,SPREADABLE BUTTER,1,1,102.081,102.272,0.4,0.53,0.4,
202107,211306,BUTTER 250G SPEC COO,1,1,99.686,99.663,0.36,0.47,0.36,
202107,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,124.485,123.823,0.56,1.1,0.56,
202107,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,103.432,103.178,0.6,0.76,0.6,
202107,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,100.747,101.394,0.08,0.14,0.08,
202107,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,96.776,96.98,1.65,2.04,1.35,
202107,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,99.584,100.328,0.55,0.72,0.45,
202107,211509,HARD REGIONAL CHEESE PER KG,1,1,97.875,97.937,0.22,0.28,0.18,
202107,211510,PARMESAN CHEESE-PER KG,1,1,100.53,100.849,0.33,0.48,0.27,
202107,211511,SOFT CONTINENTAL CHEESE - KG,1,1,95.146,95.767,0.33,0.48,0.27,
