INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201907,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.014,99.763,100.014,0.28,0.33,0.24
201907,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,99.25,98.939,99.25,0.56,0.48,0.48
201907,210111,WHITE SLICED LOAF BRANDED 750G,1,1,101.843,102.13,101.843,0.84,0.81,0.72
201907,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,101.632,101.652,101.632,0.7,0.63,0.6
201907,210114,CHILLED GARLIC BREAD,1,1,99.345,99.011,99.345,0.84,0.75,0.72
201907,210201,FLOUR-SELF-RAISING-1.5KG,1,1,98.887,98.993,98.887,0.28,0.12,0.24
201907,210204,DRY SPAGHETTI OR PASTA 500G,1,1,104.918,105.015,104.918,0.14,0.3,0.12
201907,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,107.362,107.849,107.362,0.39,0.24,0.33
201907,210212,BASMATI RICE 500G-1KG,1,1,95.476,96.831,95.476,0.28,0.42,0.24
201907,210213,BREAKFAST CEREAL 1,1,1,105.242,105.139,105.242,0.84,0.42,0.72
201907,210214,BREAKFAST CEREAL 2,1,1,105.401,104.012,105.401,1.54,0.69,1.32
201907,210215,CEREAL BAR,1,1,103.429,102.735,103.429,0.28,0.3,0.24
201907,210216,HOT OAT CEREAL,1,1,109.634,108.719,109.634,0.28,0.12,0.24
201907,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,102.712,102.795,102.712,0.14,0.12,0.12
201907,210218,"POPCORN, BAG, 10-30G",1,1,103.049,101.412,103.049,0.56,0.27,0.48
201907,210301,CREAM CRACKERS PACK 200G-300G,1,1,105.18,100.033,105.18,0.42,0.54,0.36
201907,210302,PLAIN BISCUITS-200-300G,1,1,100.942,101.809,100.942,1.26,1.5,1.08
201907,210317,FRUIT PIES 4-6 PACK,1,1,104.679,104.734,104.679,0.28,0.36,0.24
201907,210319,DOUGHNUT-EACH,1,1,101.148,101.679,101.148,0.7,0.84,0.6
201907,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,99.868,99.94,99.868,0.84,0.9,0.72
201907,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,104.774,104.823,104.774,0.98,1.14,0.84
201907,210323,BISCUITS HALF CHOC 260-400G,1,1,109.029,107.865,109.029,0.7,0.72,0.6
201907,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,97.268,97.156,97.268,0.76,0.93,0.6
201907,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,97.893,97.74,97.893,0.95,1.26,0.75
201907,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,93.792,94.874,93.792,0.38,0.45,0.3
201907,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,94.751,94.664,94.751,0.38,0.36,0.3
201907,210502,HOME KILLED LAMB-SHOULDER KG,1,1,96.305,96.769,96.305,0.38,0.6,0.3
201907,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,100.996,101.346,100.996,0.38,0.4,0.3
201907,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,100.206,100.18,100.206,0.76,1,0.6
201907,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,99.704,99.662,99.704,0.95,1,0.75
201907,210802,BACON-GAMMON-PER KG,1,1,102.037,101.976,102.037,0.57,0.24,0.45
201907,210808,BACON-BACK-PER KG,1,1,100.124,100.195,100.124,1.52,0.76,1.2
201907,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,98.657,98.838,98.657,0.57,0.92,0.45
201907,210910,FRESH BONELESS CHICKEN BREAST,1,1,97.27,97.02,97.27,1.52,2.04,1.2
201907,210911,FRESH TURKEY STEAKS PER KG,1,1,99.576,99.316,99.576,0.19,0.4,0.15
201907,210912,FROZEN CHICKEN BREASTS,1,1,102.204,102.226,102.204,0.38,0.48,0.3
201907,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.469,100.473,100.469,0.19,0.16,0.15
201907,211007,CANNED MEAT-STEWED STEAK,1,1,104.045,103.755,104.045,0.19,0.18,0.15
201907,211011,INDIVIDUAL MEAT PIE,1,1,101.778,102.119,101.778,0.76,0.78,0.6
201907,211014,SAUSAGES-PORK-PER KG,1,1,99.639,99.293,99.639,1.71,0.78,1.35
201907,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,97.157,96.371,97.157,0.57,0.54,0.45
201907,211023,COOKED HAM PREPACKED SLICED,1,1,103.541,102.709,103.541,2.28,1.08,1.8
201907,211024,CONTINENTAL SLICED DELI MEAT,1,1,101.623,101.431,101.623,0.95,0.42,0.75
201907,211025,JOINT OV/READ GAM/POR 450-900G,1,1,105.101,105.275,105.101,0.19,0.06,0.15
201907,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,96.044,95.166,96.044,0.57,0.54,0.45
201907,211027,H K LIVER PER KG STATE TYPE,1,1,99.823,100.112,99.823,0.19,0.06,0.15
201907,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,103.209,102.394,103.209,0.38,0.54,0.3
201907,211030,MEAT BASED SNACK PACK MAX 400G,1,1,97.517,97.98,97.517,0.76,0.72,0.6
201907,211031,COOKED HAM LOOSE PER 100G,1,1,98.906,98.665,98.906,0.57,0.3,0.45
201907,211101,FRESH WHITE FISH FILLETS KG,1,1,104.363,105.417,104.363,0.36,0.62,0.27
201907,211105,FRESH FISH-SALMON FILLETS-KG,1,1,95.718,96.801,95.718,0.56,0.94,0.42
201907,211106,FROZEN PRAWNS PER KG,1,1,101.127,101.179,101.127,0.92,0.44,0.69
201907,211207,"CANNED FISH, TUNA, 130G-200G",1,1,101.186,100.329,101.186,1,0.94,0.75
201907,211210,FROZEN FISH FINGERS 8-12 PK,1,1,107.269,106.214,107.269,0.92,0.86,0.69
201907,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,103.054,102.758,103.054,0.24,0.2,0.18
201907,211305,SPREADABLE BUTTER,1,1,99.525,99.897,99.525,0.4,0.56,0.4
201907,211306,BUTTER 250G SPEC COO,1,1,99.643,99.664,99.643,0.32,0.44,0.32
201907,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,102.846,101.401,102.846,0.68,0.54,0.68
201907,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,99.454,99.476,99.454,0.52,0.4,0.52
201907,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,101.107,101.29,101.107,0.08,0.06,0.08
201907,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,100.984,100.966,100.984,1.65,1.56,1.35
201907,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,98.031,97.654,98.031,0.55,0.57,0.45
201907,211509,HARD REGIONAL CHEESE PER KG,1,1,99.776,99.925,99.776,0.22,0.21,0.18
201907,211510,PARMESAN CHEESE-PER KG,1,1,102.152,101.519,102.152,0.33,0.33,0.27
201907,211511,SOFT CONTINENTAL CHEESE - KG,1,1,96.254,95.5,96.254,0.33,0.33,0.27
201907,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,96.866,96.581,96.866,0.44,0.38,0.36
201907,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,96.14,95.659,96.14,0.66,0.62,0.54
201907,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.155,100.155,100.155,0.22,0.15,0.18
201907,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,98.694,98.727,98.694,0.77,0.54,0.63
201907,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,98.894,98.914,98.894,2.2,1.86,1.8
201907,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,90.327,89.894,90.327,0.22,0.21,0.18
201907,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,101.447,100.946,101.447,0.22,0.24,0.18
201907,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,113.881,113.412,113.881,1.21,1.68,0.99
201907,211808,CHILLED POT DESSERT 125-200G,1,1,99.974,99.915,99.974,0.88,0.88,0.72
201907,211814,YOGHURT-SMALL INDIVIDUAL,1,1,101.112,101.208,101.112,0.44,0.64,0.36
201907,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,97.965,97.836,97.965,0.33,0.4,0.27
201907,211816,POWDERED BABY FORMULA 400-900G,1,1,100.321,100.205,100.321,0.33,0.4,0.27
201907,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,102.253,101.853,102.253,0.63,0.65,0.63
201907,211904,TEA BAGS-2-PACKET OF 240,1,1,97.402,98.028,97.402,0.18,0.19,0.18
201907,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,111.88,112.718,111.88,0.15,0.16,0.15
201907,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,113.09,114.285,113.09,0.81,0.81,0.63
201907,212006,FRUIT JUICE NOT ORANGE 1L,1,1,100.242,101,100.242,0.54,0.54,0.42
201907,212008,LEMONADE-2 LITRE BOTTLE,1,1,95.915,96.457,95.915,0.18,0.18,0.14
201907,212010,MINERAL WATER STILL 1.5-2L,1,1,99.331,99.778,99.331,0.45,0.72,0.35
201907,212015,FIZZY ENERGY DRINK 250-500ML,1,1,102.711,103.027,102.711,1.17,1.08,0.91
201907,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,99.084,98.886,99.084,1.08,0.99,0.84
201907,212017,FIZZY BOTTLED DRINK 500ML,1,1,104.438,104.7,104.438,1.44,1.26,1.12
201907,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,89.592,88.294,89.592,0.27,0.27,0.21
201907,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,112.38,114.651,112.38,0.09,0.09,0.07
201907,212021,BOTTLE STILL WATER 500ML,1,1,105.096,103.934,105.096,0.18,0.27,0.14
201907,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,99.217,101.307,99.217,0.63,0.54,0.49
201907,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,97.091,96.982,97.091,0.36,0.36,0.28
201907,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,101.893,101.11,101.893,0.27,0.54,0.21
201907,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,101.573,101.712,101.573,0.81,0.72,0.63
