INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201906,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.394,100.16,100.394,0.28,0.33,0.24
201906,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,98.943,98.632,98.943,0.56,0.48,0.48
201906,210111,WHITE SLICED LOAF BRANDED 750G,1,1,100.568,100.662,100.568,0.84,0.81,0.72
201906,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.333,99.295,99.333,0.7,0.63,0.6
201906,210114,CHILLED GARLIC BREAD,1,1,97.72,96.659,97.72,0.84,0.75,0.72
201906,210201,FLOUR-SELF-RAISING-1.5KG,1,1,99.203,99.276,99.203,0.28,0.12,0.24
201906,210204,DRY SPAGHETTI OR PASTA 500G,1,1,101.043,101.977,101.043,0.14,0.3,0.12
201906,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,104.812,105.005,104.812,0.39,0.24,0.33
201906,210212,BASMATI RICE 500G-1KG,1,1,98.95,99.17,98.95,0.28,0.42,0.24
201906,210213,BREAKFAST CEREAL 1,1,1,102.859,102.853,102.859,0.84,0.42,0.72
201906,210214,BREAKFAST CEREAL 2,1,1,106.736,105.328,106.736,1.54,0.69,1.32
201906,210215,CEREAL BAR,1,1,102.081,100.608,102.081,0.28,0.3,0.24
201906,210216,HOT OAT CEREAL,1,1,109.36,108.485,109.36,0.28,0.12,0.24
201906,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,100.155,99.903,100.155,0.14,0.12,0.12
201906,210218,"POPCORN, BAG, 10-30G",1,1,102.858,100.59,102.858,0.56,0.27,0.48
201906,210301,CREAM CRACKERS PACK 200G-300G,1,1,104.769,99.823,104.769,0.42,0.54,0.36
201906,210302,PLAIN BISCUITS-200-300G,1,1,100.251,101.029,100.251,1.26,1.5,1.08
201906,210317,FRUIT PIES 4-6 PACK,1,1,94.182,94.686,94.182,0.28,0.36,0.24
201906,210319,DOUGHNUT-EACH,1,1,101.021,101.457,101.021,0.7,0.84,0.6
201906,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,97,98.124,97,0.84,0.9,0.72
201906,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,110.394,110.666,110.394,0.98,1.14,0.84
201906,210323,BISCUITS HALF CHOC 260-400G,1,1,99.654,99.756,99.654,0.7,0.72,0.6
201906,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,98.027,97.952,98.027,0.76,0.93,0.6
201906,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,97.421,96.923,97.421,0.95,1.26,0.75
201906,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,95.847,97.154,95.847,0.38,0.45,0.3
201906,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,99.907,100.138,99.907,0.38,0.36,0.3
201906,210502,HOME KILLED LAMB-SHOULDER KG,1,1,97.351,97.873,97.351,0.38,0.6,0.3
201906,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.791,102.081,101.791,0.38,0.4,0.3
201906,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,100.195,100.164,100.195,0.76,1,0.6
201906,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,98.099,98.956,98.099,0.95,1,0.75
201906,210802,BACON-GAMMON-PER KG,1,1,101.019,101.278,101.019,0.57,0.24,0.45
201906,210808,BACON-BACK-PER KG,1,1,99.427,99.25,99.427,1.52,0.76,1.2
201906,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,98.657,98.79,98.657,0.57,0.92,0.45
201906,210910,FRESH BONELESS CHICKEN BREAST,1,1,97.484,97.329,97.484,1.52,2.04,1.2
201906,210911,FRESH TURKEY STEAKS PER KG,1,1,102.064,102.021,102.064,0.19,0.4,0.15
201906,210912,FROZEN CHICKEN BREASTS,1,1,101.879,101.804,101.879,0.38,0.48,0.3
201906,210913,ROTISSERIE CHICKEN [WHOLE],1,1,99.001,98.469,99.001,0.19,0.16,0.15
201906,211007,CANNED MEAT-STEWED STEAK,1,1,102.958,102.767,102.958,0.19,0.18,0.15
201906,211011,INDIVIDUAL MEAT PIE,1,1,103.501,103.557,103.501,0.76,0.78,0.6
201906,211014,SAUSAGES-PORK-PER KG,1,1,97.82,97.876,97.82,1.71,0.78,1.35
201906,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,99.465,99.817,99.465,0.57,0.54,0.45
