INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202106,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,104.751,104.735,0.38,0.44,0.3, 
202106,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,102.411,102.505,0.76,0.64,0.6, 
202106,210111,WHITE SLICED LOAF BRANDED 750G,1,1,100.338,100.403,1.14,1,0.9, 
202106,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.826,100.127,0.95,0.8,0.75, 
202106,210114,CHILLED GARLIC BREAD,1,1,98.683,98.364,1.14,1.12,0.9, 
202106,210201,FLOUR-SELF-RAISING-1.5KG,1,1,90.386,89.916,0.38,0.2,0.3, 
202106,210204,DRY SPAGHETTI OR PASTA 500G,1,1,102.118,102.037,0.19,0.4,0.15, 
202106,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,100.057,99.791,0.6,0.32,0.48, 
202106,210212,BASMATI RICE 500G-1KG,1,1,99.752,99.954,0.38,0.52,0.3, 
202106,210213,BREAKFAST CEREAL 1,1,1,104.631,104.166,1.14,0.48,0.9, 
202106,210214,BREAKFAST CEREAL 2,1,1,102.248,102.005,1.71,0.8,1.35, 
202106,210215,CEREAL BAR,1,1,95.056,95.204,0.57,0.48,0.45, 
202106,210216,HOT OAT CEREAL,1,1,102.347,101.418,0.38,0.16,0.3, 
202106,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,103.067,101.889,0.19,0.12,0.15, 
202106,210218,"POPCORN, BAG, 10-30G",1,1,97.961,95.653,0.76,0.36,0.6, 
202106,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,105.386,106.364,0.19,0.12,0.15, 
202106,210221,COUSCOUS PLAIN/FLAVOURED,1,1,100.675,100.872,0.19,0.04,0.15, 
202106,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.493,100.23,0.57,0.63,0.45, 
202106,210302,PLAIN BISCUITS-200-300G,1,1,104.217,103.451,1.52,1.4,1.2, 
202106,210319,DOUGHNUT-EACH,1,1,102.773,102.918,0.95,0.98,0.75, 
202106,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,100.313,100.878,0.95,0.91,0.75, 
202106,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,110.135,109.825,1.33,1.33,1.05, 
202106,210323,BISCUITS HALF CHOC 260-400G,1,1,93.734,94.819,0.76,0.77,0.6, 
202106,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,98.209,97.254,0.95,0.98,0.75, 
202106,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,99.628,99.839,0.84,1.24,0.64, 
202106,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,102.169,102.22,1.05,1.68,0.8, 
202106,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,98.691,98.577,0.42,0.52,0.32, 
202106,210416,BEEF ROASTING JOINT PER KG,1,1,99.134,98.972,0.42,0.56,0.32, 
202106,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,102.161,101.789,0.63,0.4,0.48, 
202106,210507,HOME KILLED LAMB SHOULDER KG,1,1,106.867,106.558,1.05,0.6,0.8, 
202106,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.061,100.164,1.05,1,0.8, 
202106,210802,BACON-GAMMON-PER KG,1,1,100.134,100.476,0.63,0.24,0.48, 
202106,210808,BACON-BACK-PER KG,1,1,99.472,99.432,1.89,0.76,1.44, 
202106,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,101.427,101.477,0.84,1.08,0.64, 
202106,210910,FRESH BONELESS CHICKEN BREAST,1,1,100.283,100.301,1.68,2.36,1.28, 
202106,210913,ROTISSERIE CHICKEN [WHOLE],1,1,101.814,101.889,0.21,0.2,0.16, 
202106,210914,FRESH TURKEY DICED/MIN PER KG,1,1,104.736,105.045,0.21,0.36,0.16,PARTIAL
202106,211007,CANNED MEAT-STEWED STEAK,1,1,98.197,98.495,0.21,0.18,0.16, 
202106,211011,INDIVIDUAL MEAT PIE,1,1,99.029,99.484,0.84,0.84,0.64, 
202106,211014,SAUSAGES-PORK-PER KG,1,1,100.692,100.695,2.1,0.78,1.6, 
202106,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.72,98.098,0.63,0.54,0.48, 
202106,211023,COOKED HAM PREPACKED SLICED,1,1,97.171,97.349,2.52,1.02,1.92, 
202106,211024,CONTINENTAL SLICED DELI MEAT,1,1,100.678,100.084,0.84,0.36,0.64, 
202106,211025,JOINT OV/READ GAM/POR 450-900G,1,1,97.272,96.342,0.21,0.12,0.16, 
202106,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,100.509,101.913,0.63,0.54,0.48, 
202106,211027,H K LIVER PER KG STATE TYPE,1,1,100.937,100.745,0.21,0.06,0.16, 
202106,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,100.993,101.068,0.42,0.54,0.32, 
202106,211030,MEAT BASED SNACK PACK MAX 400G,1,1,99.677,99.759,0.63,0.72,0.48, 
202106,211031,COOKED HAM LOOSE PER 100G,1,1,94.366,94.139,0.84,0.3,0.64,PARTIAL
202106,211101,FRESH WHITE FISH FILLETS KG,1,1,101.235,101.509,0.32,0.54,0.24, 
202106,211105,FRESH FISH-SALMON FILLETS-KG,1,1,90.697,92.251,0.6,0.98,0.45, 
202106,211106,FROZEN PRAWNS PER KG,1,1,99.598,99.771,0.96,0.48,0.72, 
202106,211207,"CANNED FISH, TUNA, 130G-200G",1,1,104.764,104.083,1.04,1,0.78, 
202106,211210,FROZEN FISH FINGERS 8-12 PK,1,1,105.467,105.203,0.84,0.78,0.63, 
202106,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,99.979,100.332,0.24,0.22,0.18, 
202106,211305,SPREADABLE BUTTER,1,1,103.309,103.017,0.4,0.53,0.4, 
202106,211306,BUTTER 250G SPEC COO,1,1,99.853,99.884,0.36,0.47,0.36, 
202106,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,121.949,119.704,0.56,1.1,0.56, 
