INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202008,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,98.948,97.859,0.32,0.3,0.26,
202008,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.733,99.905,0.64,0.51,0.52,
202008,210111,WHITE SLICED LOAF BRANDED 750G,1,1,99.408,99.37,0.96,0.78,0.78,
202008,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.748,99.7,0.8,0.63,0.65,
202008,210114,CHILLED GARLIC BREAD,1,1,98.715,98.436,0.96,0.78,0.78,
202008,210201,FLOUR-SELF-RAISING-1.5KG,1,1,101.645,101.012,0.32,0.09,0.26,
202008,210204,DRY SPAGHETTI OR PASTA 500G,1,1,108.456,106.89,0.16,0.33,0.13,
202008,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,101.039,100.849,0.39,0.24,0.33,
202008,210212,BASMATI RICE 500G-1KG,1,1,101.541,100.615,0.32,0.42,0.26,
202008,210213,BREAKFAST CEREAL 1,1,1,103.728,103.898,0.96,0.36,0.78,
202008,210214,BREAKFAST CEREAL 2,1,1,104.561,103.853,1.6,0.66,1.3,
202008,210215,CEREAL BAR,1,1,112.255,112.507,0.32,0.33,0.26,
202008,210216,HOT OAT CEREAL,1,1,107.816,106.883,0.32,0.12,0.26,
202008,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,102.009,97.079,0.16,0.12,0.13,
202008,210218,"POPCORN, BAG, 10-30G",1,1,101.599,98.636,0.64,0.27,0.52,
202008,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,101.265,100.57,0.16,0.06,0.13,
202008,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.213,100.161,0.48,0.54,0.39,
202008,210302,PLAIN BISCUITS-200-300G,1,1,109.753,107.999,1.28,1.2,1.04,
202008,210319,DOUGHNUT-EACH,1,1,103.085,104.138,0.8,0.84,0.65,
202008,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,101.406,101.166,0.8,0.78,0.65,
202008,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,97.199,97.11,1.12,1.14,0.91,
202008,210323,BISCUITS HALF CHOC 260-400G,1,1,95.134,95.769,0.64,0.66,0.52,
202008,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,98.137,96.668,0.8,0.84,0.65,
202008,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.877,101.02,0.72,0.93,0.56,
202008,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.071,100.048,0.9,1.26,0.7,
202008,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,99.786,99.777,0.36,0.36,0.28,
202008,210416,BEEF ROASTING JOINT PER KG,1,1,102.731,102.344,0.36,0.45,0.28,
202008,210502,HOME KILLED LAMB-SHOULDER KG,1,1,98.481,98.978,0.9,0.62,0.7,PARTIAL
202008,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,99.006,99.36,0.54,0.38,0.42,
202008,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,102.854,102.374,0.9,1,0.7,
202008,210802,BACON-GAMMON-PER KG,1,1,101.503,102.487,0.54,0.23,0.42,
202008,210808,BACON-BACK-PER KG,1,1,99.674,100.04,1.62,0.77,1.26,
