INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201712,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.745,100.843,100.745,0.3,0.44,0.24
201712,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,101.06,100.005,101.06,0.6,0.68,0.48
201712,210111,WHITE SLICED LOAF BRANDED 750G,1,1,107.541,108.18,107.541,0.9,1.16,0.72
201712,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,105.126,106.102,105.126,0.75,0.84,0.6
201712,210114,CHILLED GARLIC BREAD,1,1,109.974,110.213,109.974,0.75,0.88,0.6
201712,210201,FLOUR-SELF-RAISING-1.5KG,1,1,103.168,103.015,103.168,0.3,0.12,0.24
201712,210204,DRY SPAGHETTI OR PASTA 500G,1,1,106.125,104.48,106.125,0.15,0.24,0.12
201712,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,102.641,101.931,102.641,0.9,0.48,0.72
201712,210212,BASMATI RICE 500G-1KG,1,1,112.127,111.132,112.127,0.3,0.45,0.24
201712,210213,BREAKFAST CEREAL 1,1,1,102.834,102.393,102.834,0.9,0.45,0.72
201712,210214,BREAKFAST CEREAL 2,1,1,102.508,101.117,102.508,1.5,0.75,1.2
201712,210215,CEREAL BAR,1,1,124.259,124.761,124.259,0.45,0.3,0.36
201712,210216,HOT OAT CEREAL,1,1,101.862,102.513,101.862,0.15,0.12,0.12
201712,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,110.3,110.277,110.3,0.15,0.09,0.12
201712,210301,CREAM CRACKERS PACK 200G-300G,1,1,101.218,105.022,101.218,0.6,0.6,0.48
201712,210302,PLAIN BISCUITS-200-300G,1,1,103.08,103.283,103.08,1.35,1.62,1.08
201712,210317,FRUIT PIES 4-6 PACK,1,1,107.367,106.871,107.367,0.3,0.36,0.24
201712,210319,DOUGHNUT-EACH,1,1,104.572,103.928,104.572,0.75,0.84,0.6
201712,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,104.52,104.835,104.52,0.75,0.84,0.6
201712,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,114.333,114.997,114.333,0.9,0.96,0.72
201712,210323,BISCUITS HALF CHOC 260-400G,1,1,99.374,98.951,99.374,0.75,0.78,0.6
201712,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.312,100.066,100.312,0.8,1.32,0.64
201712,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,102.678,102.752,102.678,1,1.48,0.8
201712,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,96.111,96.191,96.111,0.4,0.76,0.32
201712,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,103.09,103.734,103.09,0.4,0.44,0.32
201712,210502,HOME KILLED LAMB-SHOULDER KG,1,1,101.445,100.977,101.445,0.4,0.65,0.32
201712,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.295,102.181,101.295,0.2,0.35,0.16
201712,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,119.781,120.078,119.781,0.8,1,0.64
201712,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,102.588,102.834,102.588,1,1,0.8
201712,210802,BACON-GAMMON-PER KG,1,1,102.793,102.383,102.793,0.6,0.24,0.48
201712,210808,BACON-BACK-PER KG,1,1,100.601,100.96,100.601,1.6,0.76,1.28
201712,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,96.774,96.967,96.774,0.6,0.54,0.48
201712,210910,FRESH BONELESS CHICKEN BREAST,1,1,99.706,99.292,99.706,1.4,1.47,1.12
201712,210911,FRESH TURKEY STEAKS PER KG,1,1,105.123,105.175,105.123,0.2,0.27,0.16
201712,210912,FROZEN CHICKEN BREASTS,1,1,103.738,105.501,103.738,0.6,0.57,0.48
201712,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.809,100.765,100.809,0.2,0.15,0.16
201712,211007,CANNED MEAT-STEWED STEAK,1,1,101.447,101.452,101.447,0.2,0.18,0.16
201712,211010,PORK PIE INDIVIDL APP 3IN/8CM,1,1,99.886,100.152,99.886,0.4,0.3,0.32
201712,211011,INDIVIDUAL MEAT PIE,1,1,104.649,104.829,104.649,0.8,0.66,0.64
201712,211014,SAUSAGES-PORK-PER KG,1,1,107.397,109.553,107.397,1.8,0.84,1.44
201712,211016,COOKED HAM LOOSE SPECIFY TYPE,1,1,104.758,106.289,104.758,0.8,0.36,0.64
201712,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.091,98.332,98.091,0.6,0.48,0.48
201712,211023,COOKED HAM PREPACKED SLICED,1,1,109.922,108.239,109.922,2.4,1.14,1.92
201712,211024,CONTINENTAL SLICED DELI MEAT,1,1,101.219,102.184,101.219,1,0.42,0.8
201712,211025,JOINT OV/READ GAM/POR 450-700G,1,1,103.283,103.598,103.283,0.2,0.06,0.16
201712,211026,CHICKEN KIEV 2 PACK 240-310G,1,1,100.044,99.88,100.044,0.4,0.48,0.32
201712,211027,H K LIVER PER KG STATE TYPE,1,1,97.874,97.641,97.874,0.2,0.06,0.16
201712,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,99.349,100.136,99.349,0.4,0.54,0.32
201712,211030,MEAT BASED SNACK PACK MAX 400G,1,1,104.293,104.521,104.293,0.6,0.48,0.48
201712,211101,FRESH WHITE FISH FILLETS KG,1,1,106.814,107.296,106.814,0.56,0.58,0.42
201712,211105,FRESH FISH-SALMON FILLETS-KG,1,1,110.27,112.2,110.27,0.8,0.88,0.6
201712,211106,FROZEN PRAWNS PER KG,1,1,96.581,96.812,96.581,0.72,0.54,0.54
201712,211207,"CANNED FISH, TUNA, 130G-200G",1,1,112.51,113.421,112.51,0.92,0.96,0.69
201712,211210,FROZEN FISH FINGERS 8-12 PK,1,1,113.288,112.456,113.288,0.84,0.86,0.63
201712,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,106.02,107.064,106.02,0.16,0.18,0.12
201712,211305,SPREADABLE BUTTER,1,1,111.759,112.266,111.759,0.42,0.59,0.42
201712,211306,BUTTER 250G SPEC COO,1,1,119.985,121.653,119.985,0.3,0.41,0.3
201712,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,108.119,109.713,108.119,0.76,0.52,0.76
201712,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,100.425,103.478,100.425,0.52,0.48,0.52
201712,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,104.601,105.177,104.601,1.8,1.59,1.35
201712,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,106.685,107.3,106.685,0.6,0.6,0.45
201712,211507,EDAM PER KG,1,1,102.685,102.703,102.685,0.12,0.15,0.09
201712,211509,HARD REGIONAL CHEESE PER KG,1,1,109.09,109.639,109.09,0.24,0.24,0.18
201712,211510,PARMESAN CHEESE-PER KG,1,1,100.167,100.71,100.167,0.12,0.15,0.09
201712,211511,SOFT CONTINENTAL CHEESE - KG,1,1,94.926,94.598,94.926,0.36,0.27,0.27
201712,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,101.289,101.047,101.289,0.6,0.46,0.45
201712,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,98.735,98.389,98.735,0.6,0.54,0.45
201712,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.887,100.887,100.887,0.24,0.18,0.18
201712,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,106.328,106.904,106.328,0.72,0.48,0.54
201712,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,104.268,104.409,104.268,2.88,2.01,2.16
201712,211713,MILK FLAVOURED 330-500MLS/GMS,1,1,108.231,108.866,108.231,0.24,0.18,0.18
201712,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,116.077,116.63,116.077,0.12,0.15,0.09
201712,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,112.72,112.662,112.72,1.32,1.76,0.99
201712,211808,CHILLED POT DESSERT 125-200G,1,1,104.622,102.549,104.622,0.72,0.8,0.54
