INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201811,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,102.396,102.414,102.396,0.3,0.4,0.24
201811,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.696,101.416,100.696,0.6,0.68,0.48
201811,210111,WHITE SLICED LOAF BRANDED 750G,1,1,98.798,99.123,98.798,0.9,1.08,0.72
201811,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.305,99.395,99.305,0.75,0.88,0.6
201811,210114,CHILLED GARLIC BREAD,1,1,102.308,100.87,102.308,0.75,0.96,0.6
201811,210201,FLOUR-SELF-RAISING-1.5KG,1,1,90.33,89.502,90.33,0.3,0.12,0.24
201811,210204,DRY SPAGHETTI OR PASTA 500G,1,1,88.892,86.545,88.892,0.15,0.27,0.12
201811,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,102.282,102.41,102.282,0.65,0.45,0.5
201811,210212,BASMATI RICE 500G-1KG,1,1,111.988,111.099,111.988,0.3,0.45,0.24
201811,210213,BREAKFAST CEREAL 1,1,1,101.548,100.365,101.548,1.05,0.42,0.84
201811,210214,BREAKFAST CEREAL 2,1,1,97.538,96.73,97.538,1.95,0.75,1.56
201811,210215,CEREAL BAR,1,1,105.948,106.035,105.948,0.3,0.27,0.24
201811,210216,HOT OAT CEREAL,1,1,99.986,99.29,99.986,0.45,0.15,0.36
201811,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,106.284,106.251,106.284,0.15,0.12,0.12
201811,210301,CREAM CRACKERS PACK 200G-300G,1,1,105.644,104.994,105.644,0.6,0.6,0.48
201811,210302,PLAIN BISCUITS-200-300G,1,1,97.681,97.395,97.681,1.35,1.44,1.08
201811,210317,FRUIT PIES 4-6 PACK,1,1,89.933,89.639,89.933,0.3,0.36,0.24
201811,210319,DOUGHNUT-EACH,1,1,102.532,102.255,102.532,0.75,0.84,0.6
201811,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,97.318,97.822,97.318,0.75,0.9,0.6
201811,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,105.127,106.193,105.127,1.05,1.08,0.84
201811,210323,BISCUITS HALF CHOC 260-400G,1,1,90.964,92.051,90.964,0.75,0.78,0.6
201811,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,93.674,93.827,93.674,0.8,0.9,0.64
201811,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.24,100.247,100.24,1,1.2,0.8
201811,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,96.757,96.685,96.757,0.4,0.54,0.32
201811,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,103.399,102.926,103.399,0.4,0.36,0.32
201811,210502,HOME KILLED LAMB-SHOULDER KG,1,1,106.992,106.496,106.992,0.4,0.61,0.32
201811,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,100.488,100.254,100.488,0.2,0.39,0.16
201811,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,101.813,101.79,101.813,0.8,1,0.64
201811,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.998,99.682,100.998,1,1,0.8
201811,210802,BACON-GAMMON-PER KG,1,1,101.37,100.853,101.37,0.6,0.24,0.48
201811,210808,BACON-BACK-PER KG,1,1,96.903,96.457,96.903,1.8,0.76,1.44
201811,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,95.855,95.702,95.855,0.6,0.88,0.48
201811,210910,FRESH BONELESS CHICKEN BREAST,1,1,98.458,98.525,98.458,1.6,2.04,1.28
201811,210911,FRESH TURKEY STEAKS PER KG,1,1,98.289,98.266,98.289,0.2,0.32,0.16
201811,210912,FROZEN CHICKEN BREASTS,1,1,96.159,95.709,96.159,0.4,0.56,0.32
201811,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.607,100.914,100.607,0.2,0.2,0.16
201811,211007,CANNED MEAT-STEWED STEAK,1,1,104.332,104.38,104.332,0.2,0.12,0.16
201811,211011,INDIVIDUAL MEAT PIE,1,1,100.896,101.9,100.896,1,0.84,0.8
201811,211014,SAUSAGES-PORK-PER KG,1,1,97.851,98.469,97.851,1.8,0.78,1.44
