INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202004,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.035,99.969,0.32,0.3,0.26,
202004,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,99.122,98.788,0.64,0.51,0.52,
202004,210111,WHITE SLICED LOAF BRANDED 750G,1,1,98.028,98.201,0.96,0.78,0.78,
202004,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.459,99.652,0.8,0.63,0.65,
202004,210114,CHILLED GARLIC BREAD,1,1,100.836,101.005,0.96,0.78,0.78,
202004,210201,FLOUR-SELF-RAISING-1.5KG,1,1,101.628,100.103,0.32,0.09,0.26,
202004,210204,DRY SPAGHETTI OR PASTA 500G,1,1,110.617,109.216,0.16,0.33,0.13,
202004,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,100.798,100.379,0.39,0.24,0.33,
202004,210212,BASMATI RICE 500G-1KG,1,1,102.419,102.154,0.32,0.42,0.26,
202004,210213,BREAKFAST CEREAL 1,1,1,95.225,97.147,0.96,0.36,0.78,
202004,210214,BREAKFAST CEREAL 2,1,1,104.179,103.98,1.6,0.66,1.3,
202004,210215,CEREAL BAR,1,1,129.959,134.854,0.32,0.33,0.26,
202004,210216,HOT OAT CEREAL,1,1,110.804,109.46,0.32,0.12,0.26,
202004,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,107.128,103.135,0.16,0.12,0.13,
202004,210218,"POPCORN, BAG, 10-30G",1,1,99.609,94.617,0.64,0.27,0.52,
202004,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,103.597,103.336,0.16,0.06,0.13,
202004,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.181,100.184,0.48,0.54,0.39,
202004,210302,PLAIN BISCUITS-200-300G,1,1,110.917,109.484,1.28,1.2,1.04,
202004,210319,DOUGHNUT-EACH,1,1,102.399,104.045,0.8,0.84,0.65,
202004,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,99.056,99.264,0.8,0.78,0.65,
202004,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,88.993,88.584,1.12,1.14,0.91,
202004,210323,BISCUITS HALF CHOC 260-400G,1,1,115.952,113.474,0.64,0.66,0.52,
202004,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,100.031,99.1,0.8,0.84,0.65,
202004,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,98.238,98.533,0.72,0.93,0.56,
202004,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.486,100.858,0.9,1.26,0.7,
202004,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,99.989,100.44,0.36,0.36,0.28,
202004,210416,BEEF ROASTING JOINT PER KG,1,1,101.07,101.274,0.36,0.45,0.28,PARTIAL
202004,210502,HOME KILLED LAMB-SHOULDER KG,1,1,97.747,98.072,0.9,0.62,0.7,PARTIAL
202004,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,103.806,103.408,0.54,0.38,0.42,
202004,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,102.953,102.703,0.9,1,0.7,
