INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201808,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,101.972,101.965,101.972,0.3,0.4,0.24
201808,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,101.715,102.398,101.715,0.6,0.68,0.48
201808,210111,WHITE SLICED LOAF BRANDED 750G,1,1,98.227,98.566,98.227,0.9,1.08,0.72
201808,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,97.915,98.095,97.915,0.75,0.88,0.6
201808,210114,CHILLED GARLIC BREAD,1,1,104.464,103.935,104.464,0.75,0.96,0.6
201808,210201,FLOUR-SELF-RAISING-1.5KG,1,1,90.965,90.307,90.965,0.3,0.12,0.24
201808,210204,DRY SPAGHETTI OR PASTA 500G,1,1,91.918,89.042,91.918,0.15,0.27,0.12
201808,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,102.389,102.465,102.389,0.65,0.45,0.5
201808,210212,BASMATI RICE 500G-1KG,1,1,104.383,105.063,104.383,0.3,0.45,0.24
201808,210213,BREAKFAST CEREAL 1,1,1,105.083,103.916,105.083,1.05,0.42,0.84
201808,210214,BREAKFAST CEREAL 2,1,1,98.557,97.548,98.557,1.95,0.75,1.56
201808,210215,CEREAL BAR,1,1,108.469,108.314,108.469,0.3,0.27,0.24
201808,210216,HOT OAT CEREAL,1,1,105.437,104.31,105.437,0.45,0.15,0.36
201808,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,104.708,105.07,104.708,0.15,0.12,0.12
201808,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.606,100.525,100.606,0.6,0.6,0.48
201808,210302,PLAIN BISCUITS-200-300G,1,1,97.47,97.24,97.47,1.35,1.44,1.08
201808,210317,FRUIT PIES 4-6 PACK,1,1,84.947,85.235,84.947,0.3,0.36,0.24
201808,210319,DOUGHNUT-EACH,1,1,100.699,98.211,100.699,0.75,0.84,0.6
201808,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,93.335,95.387,93.335,0.75,0.9,0.6
201808,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,103.067,103.207,103.067,1.05,1.08,0.84
201808,210323,BISCUITS HALF CHOC 260-400G,1,1,108.799,107.583,108.799,0.75,0.78,0.6
201808,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,96.995,96.629,96.995,0.8,0.9,0.64
201808,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,99.587,99.516,99.587,1,1.2,0.8
201808,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,99.253,99.11,99.253,0.4,0.54,0.32
201808,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,99.515,99.062,99.515,0.4,0.36,0.32
201808,210502,HOME KILLED LAMB-SHOULDER KG,1,1,115.871,115.556,115.871,0.4,0.61,0.32
201808,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,102.098,102.187,102.098,0.2,0.39,0.16
201808,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,104.307,104.383,104.307,0.8,1,0.64
