INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201810,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,101.934,101.96,101.934,0.3,0.4,0.24
201810,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,102.723,103.671,102.723,0.6,0.68,0.48
201810,210111,WHITE SLICED LOAF BRANDED 750G,1,1,98.418,98.751,98.418,0.9,1.08,0.72
201810,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,98.743,98.797,98.743,0.75,0.88,0.6
201810,210114,CHILLED GARLIC BREAD,1,1,101.498,99.924,101.498,0.75,0.96,0.6
201810,210201,FLOUR-SELF-RAISING-1.5KG,1,1,89.597,88.878,89.597,0.3,0.12,0.24
201810,210204,DRY SPAGHETTI OR PASTA 500G,1,1,90.124,87.179,90.124,0.15,0.27,0.12
201810,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,102.117,102.264,102.117,0.65,0.45,0.5
201810,210212,BASMATI RICE 500G-1KG,1,1,102.761,103.095,102.761,0.3,0.45,0.24
201810,210213,BREAKFAST CEREAL 1,1,1,104.353,103.235,104.353,1.05,0.42,0.84
201810,210214,BREAKFAST CEREAL 2,1,1,103.225,101.155,103.225,1.95,0.75,1.56
201810,210215,CEREAL BAR,1,1,105.759,105.89,105.759,0.3,0.27,0.24
201810,210216,HOT OAT CEREAL,1,1,96.489,96.492,96.489,0.45,0.15,0.36
201810,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,111.047,110.395,111.047,0.15,0.12,0.12
201810,210301,CREAM CRACKERS PACK 200G-300G,1,1,103.551,102.926,103.551,0.6,0.6,0.48
201810,210302,PLAIN BISCUITS-200-300G,1,1,98.034,97.558,98.034,1.35,1.44,1.08
201810,210317,FRUIT PIES 4-6 PACK,1,1,90.793,89.892,90.793,0.3,0.36,0.24
201810,210319,DOUGHNUT-EACH,1,1,101.465,100.199,101.465,0.75,0.84,0.6
201810,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,95.729,96.228,95.729,0.75,0.9,0.6
201810,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,108.798,109.919,108.798,1.05,1.08,0.84
201810,210323,BISCUITS HALF CHOC 260-400G,1,1,95.579,95.64,95.579,0.75,0.78,0.6
201810,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,95.526,95.242,95.526,0.8,0.9,0.64
201810,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,98.986,99.407,98.986,1,1.2,0.8
201810,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,90.397,91.111,90.397,0.4,0.54,0.32
201810,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,105.03,104.842,105.03,0.4,0.36,0.32
201810,210502,HOME KILLED LAMB-SHOULDER KG,1,1,111.972,111.088,111.972,0.4,0.61,0.32
201810,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,102.547,102.396,102.547,0.2,0.39,0.16
201810,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,98.28,97.656,98.28,0.8,1,0.64
201810,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,101.384,100.152,101.384,1,1,0.8
201810,210802,BACON-GAMMON-PER KG,1,1,98.954,98.248,98.954,0.6,0.24,0.48
201810,210808,BACON-BACK-PER KG,1,1,97.975,97.434,97.975,1.8,0.76,1.44
201810,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,95.785,95.608,95.785,0.6,0.88,0.48
201810,210910,FRESH BONELESS CHICKEN BREAST,1,1,98.735,98.783,98.735,1.6,2.04,1.28
201810,210911,FRESH TURKEY STEAKS PER KG,1,1,95.816,95.626,95.816,0.2,0.32,0.16
201810,210912,FROZEN CHICKEN BREASTS,1,1,95.021,94.038,95.021,0.4,0.56,0.32
201810,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.292,100.598,100.292,0.2,0.2,0.16
201810,211007,CANNED MEAT-STEWED STEAK,1,1,102.797,102.818,102.797,0.2,0.12,0.16
201810,211011,INDIVIDUAL MEAT PIE,1,1,102.317,103.022,102.317,1,0.84,0.8
201810,211014,SAUSAGES-PORK-PER KG,1,1,98.341,97.742,98.341,1.8,0.78,1.44
201810,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,96.919,98.716,96.919,0.6,0.54,0.48
201810,211023,COOKED HAM PREPACKED SLICED,1,1,92.057,93.617,92.057,2.4,1.08,1.92
201810,211024,CONTINENTAL SLICED DELI MEAT,1,1,100.917,100.633,100.917,1,0.42,0.8
201810,211025,JOINT OV/READ GAM/POR 450-700G,1,1,98.261,97.806,98.261,0.2,0.06,0.16
201810,211026,CHICKEN KIEV 2 PACK 240-310G,1,1,99.896,99.256,99.896,0.4,0.54,0.32
201810,211027,H K LIVER PER KG STATE TYPE,1,1,105,104.879,105,0.2,0.06,0.16
201810,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,100.59,99.981,100.59,0.4,0.6,0.32
201810,211030,MEAT BASED SNACK PACK MAX 400G,1,1,99.329,99.541,99.329,0.8,0.66,0.64
