INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201910,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.656,100.551,100.656,0.28,0.33,0.24
201910,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.059,99.428,100.059,0.56,0.48,0.48
201910,210111,WHITE SLICED LOAF BRANDED 750G,1,1,95.971,95.917,95.971,0.84,0.81,0.72
201910,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,96.024,95.417,96.024,0.7,0.63,0.6
201910,210114,CHILLED GARLIC BREAD,1,1,99.251,98.869,99.251,0.84,0.75,0.72
201910,210201,FLOUR-SELF-RAISING-1.5KG,1,1,97.721,97.769,97.721,0.28,0.12,0.24
201910,210204,DRY SPAGHETTI OR PASTA 500G,1,1,106.953,106.974,106.953,0.14,0.3,0.12
201910,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,104.914,105.087,104.914,0.39,0.24,0.33
201910,210212,BASMATI RICE 500G-1KG,1,1,97.402,96.973,97.402,0.28,0.42,0.24
201910,210213,BREAKFAST CEREAL 1,1,1,101.424,100.999,101.424,0.84,0.42,0.72
201910,210214,BREAKFAST CEREAL 2,1,1,107.916,106.833,107.916,1.54,0.69,1.32
201910,210215,CEREAL BAR,1,1,96.659,96.08,96.659,0.28,0.3,0.24
201910,210216,HOT OAT CEREAL,1,1,106.819,105.935,106.819,0.28,0.12,0.24
201910,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,103.893,104.062,103.893,0.14,0.12,0.12
201910,210218,"POPCORN, BAG, 10-30G",1,1,104.425,104.237,104.425,0.56,0.27,0.48
201910,210301,CREAM CRACKERS PACK 200G-300G,1,1,104.82,99.639,104.82,0.42,0.54,0.36
201910,210302,PLAIN BISCUITS-200-300G,1,1,99.571,99.856,99.571,1.26,1.5,1.08
201910,210317,FRUIT PIES 4-6 PACK,1,1,111.953,112.327,111.953,0.28,0.36,0.24
201910,210319,DOUGHNUT-EACH,1,1,100.907,100.375,100.907,0.7,0.84,0.6
201910,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,99.192,99.549,99.192,0.84,0.9,0.72
201910,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,113.923,114.492,113.923,0.98,1.14,0.84
201910,210323,BISCUITS HALF CHOC 260-400G,1,1,113.275,111.084,113.275,0.7,0.72,0.6
201910,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,95.086,94.939,95.086,0.76,0.93,0.6
201910,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,94.235,93.649,94.235,0.95,1.26,0.75
201910,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,97.977,98.329,97.977,0.38,0.45,0.3
201910,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,94.771,95.471,94.771,0.38,0.36,0.3
201910,210502,HOME KILLED LAMB-SHOULDER KG,1,1,99.762,99.857,99.762,0.38,0.6,0.3
201910,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.477,101.727,101.477,0.38,0.4,0.3
201910,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,99.535,99.531,99.535,0.76,1,0.6
201910,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,97.615,97.957,97.615,0.95,1,0.75
201910,210802,BACON-GAMMON-PER KG,1,1,105.38,105.999,105.38,0.57,0.24,0.45
201910,210808,BACON-BACK-PER KG,1,1,97.835,98.793,97.835,1.52,0.76,1.2
201910,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,97.428,97.189,97.428,0.57,0.92,0.45
201910,210910,FRESH BONELESS CHICKEN BREAST,1,1,93.216,92.626,93.216,1.52,2.04,1.2
201910,210911,FRESH TURKEY STEAKS PER KG,1,1,101.858,101.795,101.858,0.19,0.4,0.15
201910,210912,FROZEN CHICKEN BREASTS,1,1,104.111,103.926,104.111,0.38,0.48,0.3
201910,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.498,100.502,100.498,0.19,0.16,0.15
201910,211007,CANNED MEAT-STEWED STEAK,1,1,101.597,101.324,101.597,0.19,0.18,0.15
201910,211011,INDIVIDUAL MEAT PIE,1,1,104.517,104.599,104.517,0.76,0.78,0.6
201910,211014,SAUSAGES-PORK-PER KG,1,1,99.111,98.799,99.111,1.71,0.78,1.35
201910,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,92.797,94.54,92.797,0.57,0.54,0.45
