INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202001,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.637,99.649,99.688,0.28,0.33,0.24
202001,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,101.019,100.665,100.649,0.56,0.48,0.48
202001,210111,WHITE SLICED LOAF BRANDED 750G,1,1,96.953,100.433,100.55,0.84,0.81,0.72
202001,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,97.12,99.177,99.197,0.7,0.63,0.6
202001,210114,CHILLED GARLIC BREAD,1,1,104.896,103.63,103.871,0.84,0.75,0.72
202001,210201,FLOUR-SELF-RAISING-1.5KG,1,1,99.143,100.818,101.008,0.28,0.12,0.24
202001,210204,DRY SPAGHETTI OR PASTA 500G,1,1,101.744,95.509,94.587,0.14,0.3,0.12
202001,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,105.563,99.556,99.79,0.39,0.24,0.33
202001,210212,BASMATI RICE 500G-1KG,1,1,103.967,99.512,99.503,0.28,0.42,0.24
202001,210213,BREAKFAST CEREAL 1,1,1,100.077,96.536,96.714,0.84,0.42,0.72
202001,210214,BREAKFAST CEREAL 2,1,1,105.983,98.622,98.177,1.54,0.69,1.32
202001,210215,CEREAL BAR,1,1,87.665,80.563,81.981,0.28,0.3,0.24
202001,210216,HOT OAT CEREAL,1,1,103.742,97.664,96.3,0.28,0.12,0.24
202001,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,101.339,96.939,96.61,0.14,0.12,0.12
202001,210218,"POPCORN, BAG, 10-30G",1,1,100.937,95.714,94.601,0.56,0.27,0.48
202001,210301,CREAM CRACKERS PACK 200G-300G,1,1,106.893,101.418,101.049,0.42,0.54,0.36
202001,210302,PLAIN BISCUITS-200-300G,1,1,100.063,99.226,99.091,1.26,1.5,1.08
202001,210317,FRUIT PIES 4-6 PACK,1,1,107.246,94.913,94.743,0.28,0.36,0.24
202001,210319,DOUGHNUT-EACH,1,1,101.245,100.385,100.58,0.7,0.84,0.6
202001,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,98.683,102.814,104.046,0.84,0.9,0.72
202001,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,112.568,90.742,92.766,0.98,1.14,0.84
202001,210323,BISCUITS HALF CHOC 260-400G,1,1,100.275,100.718,100.691,0.7,0.72,0.6
202001,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,96.188,99.629,99.587,0.76,0.93,0.6
202001,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,97.715,100.13,100.347,0.95,1.26,0.75
202001,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,98.098,101.518,100.735,0.38,0.45,0.3
202001,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,104.612,103.874,104.088,0.38,0.36,0.3
202001,210502,HOME KILLED LAMB-SHOULDER KG,1,1,103.173,110.567,110.363,0.38,0.6,0.3
202001,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,102.577,104.627,104.916,0.38,0.4,0.3
202001,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,92.147,89.998,91.113,0.76,1,0.6
202001,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,101.579,100.027,99.988,0.95,1,0.75
202001,210802,BACON-GAMMON-PER KG,1,1,108.289,101.411,101.345,0.57,0.24,0.45
202001,210808,BACON-BACK-PER KG,1,1,99.617,101.278,101.045,1.52,0.76,1.2
202001,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,96.903,100.178,99.995,0.57,0.92,0.45
202001,210910,FRESH BONELESS CHICKEN BREAST,1,1,92.316,100.084,100.318,1.52,2.04,1.2
202001,210911,FRESH TURKEY STEAKS PER KG,1,1,101.875,100.598,100.539,0.19,0.4,0.15
202001,210912,FROZEN CHICKEN BREASTS,1,1,104.388,100.944,101.001,0.38,0.48,0.3
202001,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.499,101.098,101.018,0.19,0.16,0.15
202001,211007,CANNED MEAT-STEWED STEAK,1,1,102.4,101.382,101.649,0.19,0.18,0.15
202001,211011,INDIVIDUAL MEAT PIE,1,1,102.278,99.176,99.253,0.76,0.78,0.6
202001,211014,SAUSAGES-PORK-PER KG,1,1,102.133,101.798,101.285,1.71,0.78,1.35
202001,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,102.195,100.5,100.415,0.57,0.54,0.45
202001,211023,COOKED HAM PREPACKED SLICED,1,1,111.998,100.752,99.534,2.28,1.08,1.8
202001,211024,CONTINENTAL SLICED DELI MEAT,1,1,104.778,99.664,99.494,0.95,0.42,0.75
202001,211025,JOINT OV/READ GAM/POR 450-900G,1,1,107.465,105.968,106.581,0.19,0.06,0.15
