INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202005,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,99.186,99.67,0.32,0.3,0.26,
202005,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,99.337,99.126,0.64,0.51,0.52,
202005,210111,WHITE SLICED LOAF BRANDED 750G,1,1,97.726,97.838,0.96,0.78,0.78,
202005,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.111,99.288,0.8,0.63,0.65,
202005,210114,CHILLED GARLIC BREAD,1,1,98.181,98.322,0.96,0.78,0.78,
202005,210201,FLOUR-SELF-RAISING-1.5KG,1,1,103.201,101.559,0.32,0.09,0.26,
202005,210204,DRY SPAGHETTI OR PASTA 500G,1,1,109.456,108.208,0.16,0.33,0.13,
202005,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,100.265,99.728,0.39,0.24,0.33,
202005,210212,BASMATI RICE 500G-1KG,1,1,102.842,103.146,0.32,0.42,0.26,
202005,210213,BREAKFAST CEREAL 1,1,1,99.342,99.17,0.96,0.36,0.78,
202005,210214,BREAKFAST CEREAL 2,1,1,105.556,105.211,1.6,0.66,1.3,
202005,210215,CEREAL BAR,1,1,102.1,102.464,0.32,0.33,0.26,
202005,210216,HOT OAT CEREAL,1,1,108.186,107.521,0.32,0.12,0.26,
202005,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,104.236,101.569,0.16,0.12,0.13,
202005,210218,"POPCORN, BAG, 10-30G",1,1,104.568,104.121,0.64,0.27,0.52,
202005,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,103.252,101.942,0.16,0.06,0.13,
202005,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.28,100.267,0.48,0.54,0.39,
202005,210302,PLAIN BISCUITS-200-300G,1,1,110.179,109.216,1.28,1.2,1.04,
202005,210319,DOUGHNUT-EACH,1,1,103.089,103.939,0.8,0.84,0.65,
202005,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,102.885,103.032,0.8,0.78,0.65,
202005,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,104.762,105.231,1.12,1.14,0.91,
202005,210323,BISCUITS HALF CHOC 260-400G,1,1,110.591,107.888,0.64,0.66,0.52,
202005,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,100.046,99.285,0.8,0.84,0.65,
202005,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,97.851,98.06,0.72,0.93,0.56,PARTIAL
202005,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.249,99.822,0.9,1.26,0.7,PARTIAL
202005,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,99.956,99.875,0.36,0.36,0.28,
202005,210416,BEEF ROASTING JOINT PER KG,1,1,96.172,97.1,0.36,0.45,0.28,PARTIAL
202005,210502,HOME KILLED LAMB-SHOULDER KG,1,1,100.046,100.76,0.9,0.62,0.7,PARTIAL
202005,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,103.923,103.761,0.54,0.38,0.42,PARTIAL
202005,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,103.022,102.992,0.9,1,0.7,PARTIAL
202005,210802,BACON-GAMMON-PER KG,1,1,101.254,102.113,0.54,0.23,0.42,PARTIAL
202005,210808,BACON-BACK-PER KG,1,1,99.384,99.626,1.62,0.77,1.26,PARTIAL
202005,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,101.149,101.02,0.72,0.78,0.56,PARTIAL
202005,210910,FRESH BONELESS CHICKEN BREAST,1,1,101.045,101.11,1.44,1.71,1.12,PARTIAL
202005,210913,ROTISSERIE CHICKEN [WHOLE],1,1,97.821,97.818,0.18,0.18,0.14,PARTIAL
202005,210914,FRESH TURKEY DICED/MIN PER KG,1,1,99.326,98.838,0.18,0.33,0.14,
202005,211007,CANNED MEAT-STEWED STEAK,1,1,103.511,103.766,0.18,0.18,0.14,
202005,211011,INDIVIDUAL MEAT PIE,1,1,98.634,98.772,0.72,0.84,0.56,PARTIAL
202005,211014,SAUSAGES-PORK-PER KG,1,1,100.969,101.218,1.62,0.78,1.26,PARTIAL
202005,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,100.435,100.282,0.54,0.54,0.42,
202005,211023,COOKED HAM PREPACKED SLICED,1,1,98.892,98.628,2.16,1.02,1.68,
202005,211024,CONTINENTAL SLICED DELI MEAT,1,1,100.787,101.75,0.9,0.42,0.7,
202005,211025,JOINT OV/READ GAM/POR 450-900G,1,1,98.897,98.809,0.18,0.06,0.14,
202005,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,103.91,104.658,0.54,0.54,0.42,
202005,211027,H K LIVER PER KG STATE TYPE,1,1,97.494,97.982,0.18,0.06,0.14,
202005,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,98.023,98.728,0.36,0.54,0.28,PARTIAL
202005,211030,MEAT BASED SNACK PACK MAX 400G,1,1,98.196,98.484,0.72,0.72,0.56,
202005,211031,COOKED HAM LOOSE PER 100G,1,1,100.368,100.319,0.54,0.3,0.42,PARTIAL
202005,211101,FRESH WHITE FISH FILLETS KG,1,1,101.133,101.931,0.27,0.58,0.27,
202005,211105,FRESH FISH-SALMON FILLETS-KG,1,1,97.078,96.913,0.42,0.96,0.42,
202005,211106,FROZEN PRAWNS PER KG,1,1,100.358,100.41,0.69,0.46,0.69,
202005,211207,"CANNED FISH, TUNA, 130G-200G",1,1,98.517,99.174,0.78,0.98,0.78,
202005,211210,FROZEN FISH FINGERS 8-12 PK,1,1,114.338,115.393,0.66,0.82,0.66,
202005,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,104.974,105.121,0.18,0.2,0.18,
202005,211305,SPREADABLE BUTTER,1,1,106.779,107.554,0.4,0.55,0.4,
202005,211306,BUTTER 250G SPEC COO,1,1,100.471,100.531,0.34,0.45,0.34,
202005,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,123.593,128.491,0.62,0.57,0.62,
202005,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,103.74,106.193,0.58,0.37,0.58,
202005,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,108.171,106.18,0.06,0.06,0.06,
202005,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,97.517,97.882,1.5,1.53,1.2,
202005,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,99.762,99.652,0.5,0.57,0.4,
202005,211509,HARD REGIONAL CHEESE PER KG,1,1,99.332,99.198,0.2,0.18,0.16,
202005,211510,PARMESAN CHEESE-PER KG,1,1,100.747,100.563,0.3,0.36,0.24,
202005,211511,SOFT CONTINENTAL CHEESE - KG,1,1,100.063,100.15,0.3,0.36,0.24,
202005,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,100.777,101.224,0.4,0.39,0.32,
202005,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,103.355,103.066,0.6,0.61,0.48,
202005,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.636,99.636,0.1,0.09,0.08,
202005,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,100.297,100.285,0.6,0.57,0.48,
202005,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,99.716,99.734,2,1.89,1.6,
202005,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,102.939,105.051,0.2,0.18,0.16,
202005,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,121.004,121.556,0.2,0.27,0.16,
202005,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,105.114,104.254,1.1,1.56,0.88,
202005,211808,CHILLED POT DESSERT 125-200G,1,1,89.498,87.762,0.7,0.84,0.56,
202005,211814,YOGHURT-SMALL INDIVIDUAL,1,1,95.874,95.029,0.6,0.76,0.48,
202005,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,99.657,99.565,0.4,0.44,0.32,
202005,211816,POWDERED BABY FORMULA 400-900G,1,1,100.312,99.853,0.3,0.4,0.24,
202005,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,105.802,104.431,0.63,0.65,0.42,
202005,211904,TEA BAGS-2-PACKET OF 240,1,1,102.023,101.975,0.21,0.2,0.14,
202005,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,115.313,116.305,0.15,0.15,0.1,
