INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201801,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,101.012,100.39,100.265,0.3,0.44,0.24
201801,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,101.389,100.359,100.326,0.6,0.68,0.48
201801,210111,WHITE SLICED LOAF BRANDED 750G,1,1,108.031,100.509,100.455,0.9,1.16,0.72
201801,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,105.625,100.477,100.475,0.75,0.84,0.6
201801,210114,CHILLED GARLIC BREAD,1,1,109.274,99.361,99.364,0.75,0.88,0.6
201801,210201,FLOUR-SELF-RAISING-1.5KG,1,1,103.224,99.949,100.054,0.3,0.12,0.24
201801,210204,DRY SPAGHETTI OR PASTA 500G,1,1,102.31,97.133,96.405,0.15,0.24,0.12
201801,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,104.672,102.732,101.979,0.9,0.48,0.72
201801,210212,BASMATI RICE 500G-1KG,1,1,104.365,93.608,93.078,0.3,0.45,0.24
201801,210213,BREAKFAST CEREAL 1,1,1,99.769,97.266,97.019,0.9,0.45,0.72
201801,210214,BREAKFAST CEREAL 2,1,1,98.106,96.635,95.706,1.5,0.75,1.2
201801,210215,CEREAL BAR,1,1,109.874,87.359,88.423,0.45,0.3,0.36
201801,210216,HOT OAT CEREAL,1,1,99.649,97.784,97.828,0.15,0.12,0.12
201801,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,97.912,89.604,88.769,0.15,0.09,0.12
201801,210301,CREAM CRACKERS PACK 200G-300G,1,1,101.081,99.875,99.864,0.6,0.6,0.48
201801,210302,PLAIN BISCUITS-200-300G,1,1,102.951,99.909,99.875,1.35,1.62,1.08
201801,210317,FRUIT PIES 4-6 PACK,1,1,112.829,105.175,105.087,0.3,0.36,0.24
201801,210319,DOUGHNUT-EACH,1,1,105.191,100.575,100.592,0.75,0.84,0.6
201801,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,104.615,99.532,100.091,0.75,0.84,0.6
201801,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,104.17,89.257,91.111,0.9,0.96,0.72
201801,210323,BISCUITS HALF CHOC 260-400G,1,1,104.269,105.013,104.925,0.75,0.78,0.6
201801,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.615,100.485,100.303,0.8,1.32,0.64
201801,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,101.815,98.846,99.159,1,1.48,0.8
201801,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,102.395,106.318,106.538,0.4,0.76,0.32
201801,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,101.963,98.226,98.907,0.4,0.44,0.32
201801,210502,HOME KILLED LAMB-SHOULDER KG,1,1,102.884,102.078,101.418,0.4,0.65,0.32
201801,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.447,99.611,100.15,0.2,0.35,0.16
201801,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,117.384,97.93,97.999,0.8,1,0.64
201801,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,99.678,98.144,97.164,1,1,0.8
201801,210802,BACON-GAMMON-PER KG,1,1,103.393,100.501,100.584,0.6,0.24,0.48
201801,210808,BACON-BACK-PER KG,1,1,102.921,102.078,102.306,1.6,0.76,1.28
201801,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,98.632,101.814,101.92,0.6,0.54,0.48
201801,210910,FRESH BONELESS CHICKEN BREAST,1,1,99.478,99.892,99.772,1.4,1.47,1.12
201801,210911,FRESH TURKEY STEAKS PER KG,1,1,105.741,100.43,100.587,0.2,0.27,0.16
201801,210912,FROZEN CHICKEN BREASTS,1,1,104.595,100.895,100.826,0.6,0.57,0.48
201801,210913,ROTISSERIE CHICKEN [WHOLE],1,1,97.932,96.794,97.147,0.2,0.15,0.16
201801,211007,CANNED MEAT-STEWED STEAK,1,1,101.24,99.702,99.796,0.2,0.18,0.16
201801,211010,PORK PIE INDIVIDL APP 3IN/8CM,1,1,100.282,100.356,100.396,0.4,0.3,0.32
201801,211011,INDIVIDUAL MEAT PIE,1,1,106.564,101.448,101.83,0.8,0.66,0.64
201801,211014,SAUSAGES-PORK-PER KG,1,1,105.709,98.115,98.428,1.8,0.84,1.44
201801,211016,COOKED HAM LOOSE SPECIFY TYPE,1,1,102.967,98.309,98.291,0.8,0.36,0.64
201801,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.736,100.537,100.657,0.6,0.48,0.48
201801,211023,COOKED HAM PREPACKED SLICED,1,1,102.459,94.336,93.211,2.4,1.14,1.92
201801,211024,CONTINENTAL SLICED DELI MEAT,1,1,99.435,98.275,98.237,1,0.42,0.8
201801,211025,JOINT OV/READ GAM/POR 450-700G,1,1,103.034,99.538,99.758,0.2,0.06,0.16
201801,211026,CHICKEN KIEV 2 PACK 240-310G,1,1,96.546,97.967,96.504,0.4,0.48,0.32
201801,211027,H K LIVER PER KG STATE TYPE,1,1,96.259,99.095,98.35,0.2,0.06,0.16
201801,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,99.714,100.253,100.368,0.4,0.54,0.32
201801,211030,MEAT BASED SNACK PACK MAX 400G,1,1,103.863,99.41,99.587,0.6,0.48,0.48
201801,211101,FRESH WHITE FISH FILLETS KG,1,1,107.813,101.527,100.935,0.56,0.58,0.42
201801,211105,FRESH FISH-SALMON FILLETS-KG,1,1,112.359,101.959,101.895,0.8,0.88,0.6
201801,211106,FROZEN PRAWNS PER KG,1,1,97.55,101.027,101.004,0.72,0.54,0.54
201801,211207,"CANNED FISH, TUNA, 130G-200G",1,1,108.901,97.6,96.792,0.92,0.96,0.69
201801,211210,FROZEN FISH FINGERS 8-12 PK,1,1,112.708,100.061,99.487,0.84,0.86,0.63
201801,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,104.199,98.253,98.282,0.16,0.18,0.12
201801,211305,SPREADABLE BUTTER,1,1,107.244,95.238,95.96,0.42,0.59,0.42
201801,211306,BUTTER 250G SPEC COO,1,1,121.35,101.04,101.138,0.3,0.41,0.3
201801,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,99.091,90.998,91.649,0.76,0.52,0.76
201801,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,105.259,102.788,104.813,0.52,0.48,0.52
201801,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,106.448,101.764,101.767,1.8,1.59,1.35
201801,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,104.017,97.138,97.499,0.6,0.6,0.45
201801,211507,EDAM PER KG,1,1,102.732,100.078,100.046,0.12,0.15,0.09
201801,211509,HARD REGIONAL CHEESE PER KG,1,1,109.237,100.148,100.135,0.24,0.24,0.18
201801,211510,PARMESAN CHEESE-PER KG,1,1,100.066,99.928,99.899,0.12,0.15,0.09
201801,211511,SOFT CONTINENTAL CHEESE - KG,1,1,101.697,107.365,107.133,0.36,0.27,0.27
201801,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,101.231,99.957,99.943,0.6,0.46,0.45
201801,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,98.8,100.076,100.066,0.6,0.54,0.45
201801,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.912,100.025,100.025,0.24,0.18,0.18
201801,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,106.831,100.53,100.474,0.72,0.48,0.54
201801,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,104.073,99.822,99.812,2.88,2.01,2.16
201801,211713,MILK FLAVOURED 330-500MLS/GMS,1,1,105.043,95.959,97.054,0.24,0.18,0.18
201801,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,107.351,91.669,92.483,0.12,0.15,0.09
201801,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,96.072,85.901,85.231,1.32,1.76,0.99
201801,211808,CHILLED POT DESSERT 125-200G,1,1,107.249,104.497,102.511,0.72,0.8,0.54
201801,211814,YOGHURT-SMALL INDIVIDUAL,1,1,104.236,99.724,99.638,0.48,0.64,0.36
201801,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,117.061,100.793,100.832,0.36,0.36,0.27
201801,211816,POWDERED BABY FORMULA 400-900G,1,1,99.811,99.855,99.835,0.48,0.44,0.36
201801,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,99.442,95.037,94.618,0.81,0.77,0.81
201801,211904,TEA BAGS-2-PACKET OF 240,1,1,110.311,105.081,105.789,0.24,0.23,0.24
201801,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,98.315,105.89,106.28,0.99,0.8,0.77
201801,212006,FRUIT JUICE NOT ORANGE 1L,1,1,102.921,99.845,99.797,0.54,0.48,0.42
201801,212008,LEMONADE-2 LITRE BOTTLE,1,1,103.416,101.695,102.33,0.18,0.16,0.14
201801,212010,MINERAL WATER STILL 1.5-2L,1,1,99.908,100.863,100.934,0.27,0.48,0.21
201801,212011,COLA FLAVD DRINK 1.75-2 LT BTL,1,1,99.147,100.544,101.026,1.53,1.2,1.19
201801,212015,FIZZY ENERGY DRINK 250-500ML,1,1,96.679,97.098,97.027,1.17,0.96,0.91
201801,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,101.122,98.008,97.922,1.26,1.04,0.98
201801,212017,FIZZY BOTTLED DRINK 500ML,1,1,99.797,100.669,100.623,1.53,1.2,1.19
201801,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,95.917,99.279,98.766,0.18,0.16,0.14
201801,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,88.501,109.112,106.335,0.18,0.16,0.14
201801,212021,BOTTLE STILL WATER 500ML,1,1,102.228,99.036,99.233,0.18,0.24,0.14
201801,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,100.279,102.594,103.057,0.36,0.32,0.28
201801,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,105.173,106.125,107.057,0.36,0.32,0.28
201801,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,93.253,89.56,87.601,0.27,0.48,0.21
201801,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,103.397,100.204,100.175,0.78,0.32,0.6
201801,212106,JAR OF JAM-340-454G,1,1,94.415,98.411,98.016,0.65,0.52,0.5
201801,212107,HONEY JAR/BOTTLE 340G-454G,1,1,100.186,100.363,100.924,0.26,0.16,0.2
201801,212202,MINTS,1,1,104.171,100.925,100.818,0.13,0.11,0.1
201801,212211,CHOCOLATE 4,1,1,108.122,101.361,100.963,1.17,1.65,0.9
201801,212214,FRUIT PASTILLES 2,1,1,103.948,99.402,99.497,0.65,0.99,0.5
201801,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,104.558,100.143,100.068,0.13,0.33,0.1
201801,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,88.231,112.656,113.787,1.43,1.32,1.1
201801,212219,CHOCOLATE 8,1,1,106.229,101.372,101.205,0.52,0.77,0.4
201801,212222,CHOCOLATE 10,1,1,104.902,100.665,100.564,1.69,1.32,1.3
201801,212223,BRAND CHOC SWEETS 100-185G BAG,1,1,87.805,105.095,105.383,1.04,0.88,0.8
