INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201909,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.381,100.17,100.381,0.28,0.33,0.24
201909,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,99.262,98.974,99.262,0.56,0.48,0.48
201909,210111,WHITE SLICED LOAF BRANDED 750G,1,1,96.944,96.95,96.944,0.84,0.81,0.72
201909,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,96.765,96.47,96.765,0.7,0.63,0.6
201909,210114,CHILLED GARLIC BREAD,1,1,99.994,99.444,99.994,0.84,0.75,0.72
201909,210201,FLOUR-SELF-RAISING-1.5KG,1,1,97.885,97.879,97.885,0.28,0.12,0.24
201909,210204,DRY SPAGHETTI OR PASTA 500G,1,1,98.113,99.869,98.113,0.14,0.3,0.12
201909,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,105.885,105.94,105.885,0.39,0.24,0.33
201909,210212,BASMATI RICE 500G-1KG,1,1,103.222,102.752,103.222,0.28,0.42,0.24
201909,210213,BREAKFAST CEREAL 1,1,1,98.195,98.432,98.195,0.84,0.42,0.72
201909,210214,BREAKFAST CEREAL 2,1,1,103.164,103.092,103.164,1.54,0.69,1.32
201909,210215,CEREAL BAR,1,1,99.862,98.327,99.862,0.28,0.3,0.24
201909,210216,HOT OAT CEREAL,1,1,107.933,107.312,107.933,0.28,0.12,0.24
201909,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,101.373,101.375,101.373,0.14,0.12,0.12
201909,210218,"POPCORN, BAG, 10-30G",1,1,100.382,96.017,100.382,0.56,0.27,0.48
201909,210301,CREAM CRACKERS PACK 200G-300G,1,1,105.284,100.173,105.284,0.42,0.54,0.36
201909,210302,PLAIN BISCUITS-200-300G,1,1,100.379,101.494,100.379,1.26,1.5,1.08
201909,210317,FRUIT PIES 4-6 PACK,1,1,109.427,109.822,109.427,0.28,0.36,0.24
201909,210319,DOUGHNUT-EACH,1,1,100.582,100.129,100.582,0.7,0.84,0.6
201909,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,96.858,97.524,96.858,0.84,0.9,0.72
201909,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,112.659,113.284,112.659,0.98,1.14,0.84
201909,210323,BISCUITS HALF CHOC 260-400G,1,1,98.757,98.946,98.757,0.7,0.72,0.6
201909,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,95.026,94.844,95.026,0.76,0.93,0.6
201909,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,94.977,94.473,94.977,0.95,1.26,0.75
201909,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,93.416,94.883,93.416,0.38,0.45,0.3
201909,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,97.684,96.121,97.684,0.38,0.36,0.3
201909,210502,HOME KILLED LAMB-SHOULDER KG,1,1,102.177,102.473,102.177,0.38,0.6,0.3
201909,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.797,102.186,101.797,0.38,0.4,0.3
201909,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,100.146,100.097,100.146,0.76,1,0.6
201909,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,98.1,98.59,98.1,0.95,1,0.75
201909,210802,BACON-GAMMON-PER KG,1,1,102.971,103.398,102.971,0.57,0.24,0.45
201909,210808,BACON-BACK-PER KG,1,1,100.329,100.304,100.329,1.52,0.76,1.2
201909,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,95.866,96.159,95.866,0.57,0.92,0.45
201909,210910,FRESH BONELESS CHICKEN BREAST,1,1,93.273,92.78,93.273,1.52,2.04,1.2
201909,210911,FRESH TURKEY STEAKS PER KG,1,1,101.598,101.586,101.598,0.19,0.4,0.15
201909,210912,FROZEN CHICKEN BREASTS,1,1,102.042,102.04,102.042,0.38,0.48,0.3
201909,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.535,100.547,100.535,0.19,0.16,0.15
201909,211007,CANNED MEAT-STEWED STEAK,1,1,103.666,103.354,103.666,0.19,0.18,0.15
201909,211011,INDIVIDUAL MEAT PIE,1,1,104.383,104.75,104.383,0.76,0.78,0.6
201909,211014,SAUSAGES-PORK-PER KG,1,1,98.613,98.409,98.613,1.71,0.78,1.35
201909,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,101.135,101.84,101.135,0.57,0.54,0.45
201909,211023,COOKED HAM PREPACKED SLICED,1,1,109.162,108.193,109.162,2.28,1.08,1.8
201909,211024,CONTINENTAL SLICED DELI MEAT,1,1,104.409,103.491,104.409,0.95,0.42,0.75
201909,211025,JOINT OV/READ GAM/POR 450-900G,1,1,105.659,106.251,105.659,0.19,0.06,0.15
201909,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,99.023,98.586,99.023,0.57,0.54,0.45
201909,211027,H K LIVER PER KG STATE TYPE,1,1,100.271,100.479,100.271,0.19,0.06,0.15
201909,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,105.47,104.482,105.47,0.38,0.54,0.3
201909,211030,MEAT BASED SNACK PACK MAX 400G,1,1,100.952,101.06,100.952,0.76,0.72,0.6
201909,211031,COOKED HAM LOOSE PER 100G,1,1,102.567,101.372,102.567,0.57,0.3,0.45
201909,211101,FRESH WHITE FISH FILLETS KG,1,1,103.729,103.897,103.729,0.36,0.62,0.27
201909,211105,FRESH FISH-SALMON FILLETS-KG,1,1,100.54,100.359,100.54,0.56,0.94,0.42
201909,211106,FROZEN PRAWNS PER KG,1,1,101.119,101.061,101.119,0.92,0.44,0.69
201909,211207,"CANNED FISH, TUNA, 130G-200G",1,1,100.659,100.553,100.659,1,0.94,0.75
201909,211210,FROZEN FISH FINGERS 8-12 PK,1,1,104.538,103.779,104.538,0.92,0.86,0.69
201909,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,108.01,107.359,108.01,0.24,0.2,0.18
201909,211305,SPREADABLE BUTTER,1,1,93.724,92.844,93.724,0.4,0.56,0.4
201909,211306,BUTTER 250G SPEC COO,1,1,99.64,99.638,99.64,0.32,0.44,0.32
201909,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,93.844,92.85,93.844,0.68,0.54,0.68
201909,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,96.679,96.82,96.679,0.52,0.4,0.52
201909,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,98.712,99.346,98.712,0.08,0.06,0.08
201909,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,97.976,98.26,97.976,1.65,1.56,1.35
201909,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,96.163,95.849,96.163,0.55,0.57,0.45
201909,211509,HARD REGIONAL CHEESE PER KG,1,1,99.855,100.011,99.855,0.22,0.21,0.18
201909,211510,PARMESAN CHEESE-PER KG,1,1,102.555,101.954,102.555,0.33,0.33,0.27
201909,211511,SOFT CONTINENTAL CHEESE - KG,1,1,97.791,96.65,97.791,0.33,0.33,0.27
201909,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,95.669,95.381,95.669,0.44,0.38,0.36
201909,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,95.876,95.363,95.876,0.66,0.62,0.54
201909,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,102.4,102.4,102.4,0.22,0.15,0.18
201909,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,98.053,98.114,98.053,0.77,0.54,0.63
201909,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,98.594,98.66,98.594,2.2,1.86,1.8
201909,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,107.476,109.366,107.476,0.22,0.21,0.18
201909,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,103.128,102.797,103.128,0.22,0.24,0.18
201909,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,120.631,120.438,120.631,1.21,1.68,0.99
201909,211808,CHILLED POT DESSERT 125-200G,1,1,102.162,102.806,102.162,0.88,0.88,0.72
201909,211814,YOGHURT-SMALL INDIVIDUAL,1,1,104.222,103.996,104.222,0.44,0.64,0.36
