INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201911,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,98.693,98.693,98.693,0.28,0.33,0.24
201911,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.196,99.688,100.196,0.56,0.48,0.48
201911,210111,WHITE SLICED LOAF BRANDED 750G,1,1,95.585,95.583,95.585,0.84,0.81,0.72
201911,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,96.316,95.727,96.316,0.7,0.63,0.6
201911,210114,CHILLED GARLIC BREAD,1,1,100.04,99.42,100.04,0.84,0.75,0.72
201911,210201,FLOUR-SELF-RAISING-1.5KG,1,1,98.392,98.261,98.392,0.28,0.12,0.24
201911,210204,DRY SPAGHETTI OR PASTA 500G,1,1,105.46,106.485,105.46,0.14,0.3,0.12
201911,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,106.175,106.537,106.175,0.39,0.24,0.33
201911,210212,BASMATI RICE 500G-1KG,1,1,102.094,101.543,102.094,0.28,0.42,0.24
201911,210213,BREAKFAST CEREAL 1,1,1,106.157,106.243,106.157,0.84,0.42,0.72
201911,210214,BREAKFAST CEREAL 2,1,1,100.278,100.364,100.278,1.54,0.69,1.32
201911,210215,CEREAL BAR,1,1,102.545,102.292,102.545,0.28,0.3,0.24
201911,210216,HOT OAT CEREAL,1,1,109.569,108.389,109.569,0.28,0.12,0.24
201911,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,102.282,102.384,102.282,0.14,0.12,0.12
201911,210218,"POPCORN, BAG, 10-30G",1,1,101.442,98.814,101.442,0.56,0.27,0.48
201911,210301,CREAM CRACKERS PACK 200G-300G,1,1,104.867,99.751,104.867,0.42,0.54,0.36
201911,210302,PLAIN BISCUITS-200-300G,1,1,99.869,100.36,99.869,1.26,1.5,1.08
201911,210317,FRUIT PIES 4-6 PACK,1,1,114.732,115.402,114.732,0.28,0.36,0.24
201911,210319,DOUGHNUT-EACH,1,1,100.796,100.327,100.796,0.7,0.84,0.6
201911,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,94.544,95.887,94.544,0.84,0.9,0.72
201911,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,116.026,116.895,116.026,0.98,1.14,0.84
201911,210323,BISCUITS HALF CHOC 260-400G,1,1,115.424,113.687,115.424,0.7,0.72,0.6
201911,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,96.11,96.02,96.11,0.76,0.93,0.6
201911,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,96.888,96.511,96.888,0.95,1.26,0.75
201911,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,92.269,92.753,92.269,0.38,0.45,0.3
201911,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,100.98,101.365,100.98,0.38,0.36,0.3
201911,210502,HOME KILLED LAMB-SHOULDER KG,1,1,96.069,96.163,96.069,0.38,0.6,0.3
201911,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,100.435,100.597,100.435,0.38,0.4,0.3
201911,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,100.746,100.755,100.746,0.76,1,0.6
201911,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.914,101.036,100.914,0.95,1,0.75
201911,210802,BACON-GAMMON-PER KG,1,1,105.692,106.231,105.692,0.57,0.24,0.45
201911,210808,BACON-BACK-PER KG,1,1,98.566,98.448,98.566,1.52,0.76,1.2
201911,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,97.11,97.598,97.11,0.57,0.92,0.45
201911,210910,FRESH BONELESS CHICKEN BREAST,1,1,92.674,93.106,92.674,1.52,2.04,1.2
201911,210911,FRESH TURKEY STEAKS PER KG,1,1,101.63,101.512,101.63,0.19,0.4,0.15
201911,210912,FROZEN CHICKEN BREASTS,1,1,103.792,103.662,103.792,0.38,0.48,0.3
201911,210913,ROTISSERIE CHICKEN [WHOLE],1,1,101.316,101.359,101.316,0.19,0.16,0.15
201911,211007,CANNED MEAT-STEWED STEAK,1,1,99.291,99.299,99.291,0.19,0.18,0.15
201911,211011,INDIVIDUAL MEAT PIE,1,1,104.601,104.67,104.601,0.76,0.78,0.6
201911,211014,SAUSAGES-PORK-PER KG,1,1,98.211,97.931,98.211,1.71,0.78,1.35
201911,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,96.152,96.867,96.152,0.57,0.54,0.45
201911,211023,COOKED HAM PREPACKED SLICED,1,1,111.374,109.958,111.374,2.28,1.08,1.8
201911,211024,CONTINENTAL SLICED DELI MEAT,1,1,101.564,101.44,101.564,0.95,0.42,0.75
201911,211025,JOINT OV/READ GAM/POR 450-900G,1,1,103.88,104.556,103.88,0.19,0.06,0.15
201911,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,99.138,98.754,99.138,0.57,0.54,0.45
201911,211027,H K LIVER PER KG STATE TYPE,1,1,100.031,100.023,100.031,0.19,0.06,0.15
201911,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,105.963,104.846,105.963,0.38,0.54,0.3
