INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202012,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,99.095,98.926,0.32,0.3,0.26,
202012,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,97.664,97.607,0.64,0.51,0.52,
202012,210111,WHITE SLICED LOAF BRANDED 750G,1,1,97.426,96.993,0.96,0.78,0.78,
202012,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,99.337,99.262,0.8,0.63,0.65,
202012,210114,CHILLED GARLIC BREAD,1,1,99.967,98.449,0.96,0.78,0.78,
202012,210201,FLOUR-SELF-RAISING-1.5KG,1,1,96.032,96.894,0.32,0.09,0.26,
202012,210204,DRY SPAGHETTI OR PASTA 500G,1,1,103.379,100.646,0.16,0.33,0.13,
202012,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,101.192,100.805,0.39,0.24,0.33,
202012,210212,BASMATI RICE 500G-1KG,1,1,101.812,100.642,0.32,0.42,0.26,
202012,210213,BREAKFAST CEREAL 1,1,1,101.265,101.109,0.96,0.36,0.78,
202012,210214,BREAKFAST CEREAL 2,1,1,102.086,101.112,1.6,0.66,1.3,
202012,210215,CEREAL BAR,1,1,117.855,118.144,0.32,0.33,0.26,
202012,210216,HOT OAT CEREAL,1,1,105.979,104.377,0.32,0.12,0.26,
202012,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,91.876,87.939,0.16,0.12,0.13,
202012,210218,"POPCORN, BAG, 10-30G",1,1,104.89,103.316,0.64,0.27,0.52,
202012,210219,BREAKFAST CEREAL GLUTEN FREE,1,1,97.116,90.081,0.16,0.06,0.13,
202012,210301,CREAM CRACKERS PACK 200G-300G,1,1,98.104,97.002,0.48,0.54,0.39,
202012,210302,PLAIN BISCUITS-200-300G,1,1,110.148,109.35,1.28,1.2,1.04,
202012,210319,DOUGHNUT-EACH,1,1,107.188,108.46,0.8,0.84,0.65,
202012,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,100.005,99.943,0.8,0.78,0.65,
202012,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,112.701,115.244,1.12,1.14,0.91,
202012,210323,BISCUITS HALF CHOC 260-400G,1,1,103.757,102.423,0.64,0.66,0.52,
202012,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,93.757,90.345,0.8,0.84,0.65,
202012,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,93.514,93.793,0.72,0.93,0.56,
202012,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,99.079,99.636,0.9,1.26,0.7,
202012,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,100.931,100.418,0.36,0.36,0.28,
202012,210416,BEEF ROASTING JOINT PER KG,1,1,89.35,88.017,0.36,0.45,0.28,
202012,210502,HOME KILLED LAMB-SHOULDER KG,1,1,104.205,104.319,0.9,0.62,0.7,PARTIAL
202012,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,98.873,98.757,0.54,0.38,0.42,
202012,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,102.915,103.43,0.9,1,0.7,
202012,210802,BACON-GAMMON-PER KG,1,1,102.822,103.708,0.54,0.23,0.42,
202012,210808,BACON-BACK-PER KG,1,1,94.265,93.609,1.62,0.77,1.26,
202012,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,101.661,101.408,0.72,0.78,0.56,PARTIAL
202012,210910,FRESH BONELESS CHICKEN BREAST,1,1,97.672,97.693,1.44,1.71,1.12,
202012,210913,ROTISSERIE CHICKEN [WHOLE],1,1,76.653,76.126,0.18,0.18,0.14,FULL
202012,210914,FRESH TURKEY DICED/MIN PER KG,1,1,93.177,93.43,0.18,0.33,0.14,
202012,211007,CANNED MEAT-STEWED STEAK,1,1,100.636,100.287,0.18,0.18,0.14,
202012,211011,INDIVIDUAL MEAT PIE,1,1,95.316,96.444,0.72,0.84,0.56,
202012,211014,SAUSAGES-PORK-PER KG,1,1,100.049,99.785,1.62,0.78,1.26,
202012,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,93.127,94.801,0.54,0.54,0.42,
202012,211023,COOKED HAM PREPACKED SLICED,1,1,99.116,98.475,2.16,1.02,1.68,
202012,211024,CONTINENTAL SLICED DELI MEAT,1,1,101.477,101.367,0.9,0.42,0.7,
202012,211025,JOINT OV/READ GAM/POR 450-900G,1,1,97.233,97.244,0.18,0.06,0.14,
202012,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,99.778,99.806,0.54,0.54,0.42,
202012,211027,H K LIVER PER KG STATE TYPE,1,1,97.614,99.13,0.18,0.06,0.14,
202012,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,98.823,98.571,0.36,0.54,0.28,
202012,211030,MEAT BASED SNACK PACK MAX 400G,1,1,97.541,98.595,0.72,0.72,0.56,
202012,211031,COOKED HAM LOOSE PER 100G,1,1,91.949,92.536,0.54,0.3,0.42,PARTIAL
202012,211101,FRESH WHITE FISH FILLETS KG,1,1,101.973,102.001,0.27,0.58,0.27,
202012,211105,FRESH FISH-SALMON FILLETS-KG,1,1,88.695,90.609,0.42,0.96,0.42,
202012,211106,FROZEN PRAWNS PER KG,1,1,92.971,93.686,0.69,0.46,0.69,
202012,211207,"CANNED FISH, TUNA, 130G-200G",1,1,97.547,96.916,0.78,0.98,0.78,
202012,211210,FROZEN FISH FINGERS 8-12 PK,1,1,106.67,106.51,0.66,0.82,0.66,
202012,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,97.242,97.576,0.18,0.2,0.18,
202012,211305,SPREADABLE BUTTER,1,1,104.908,105.652,0.4,0.55,0.4,
202012,211306,BUTTER 250G SPEC COO,1,1,96.63,96.789,0.34,0.45,0.34,
202012,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,108.843,110.222,0.62,0.57,0.62,
202012,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,95.709,96.879,0.58,0.37,0.58,
202012,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,109.436,107.575,0.06,0.06,0.06,
202012,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,93.409,93.493,1.5,1.53,1.2,
202012,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,106.648,107.258,0.5,0.57,0.4,
202012,211509,HARD REGIONAL CHEESE PER KG,1,1,97.353,97.206,0.2,0.18,0.16,
202012,211510,PARMESAN CHEESE-PER KG,1,1,97.465,98.313,0.3,0.36,0.24,
202012,211511,SOFT CONTINENTAL CHEESE - KG,1,1,93.97,94.364,0.3,0.36,0.24,
202012,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,98.145,97.549,0.4,0.39,0.32,
202012,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,100.955,100.515,0.6,0.61,0.48,
202012,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.607,99.607,0.1,0.09,0.08,
202012,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,99.995,99.997,0.6,0.57,0.48,
202012,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,100.306,100.33,2,1.89,1.6,
202012,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,101.1,103.689,0.2,0.18,0.16,
202012,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,123.331,123.827,0.2,0.27,0.16,
202012,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,110.421,109.184,1.1,1.56,0.88,
202012,211808,CHILLED POT DESSERT 125-200G,1,1,94.09,93.28,0.7,0.84,0.56,
202012,211814,YOGHURT-SMALL INDIVIDUAL,1,1,98.749,98.137,0.6,0.76,0.48,
202012,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,97,96.543,0.4,0.44,0.32,
